# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Xiphinematobacteraceae;g__Candidatus_Xiphinematobacter;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447167019219421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudahrensia;s__uncultured_bacterium	0.0	0.00027152392804615904	0.0	0.0	0.00028678379520618246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8211510262178726e-05	0.0	0.0	0.0	0.0004046646801309642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.022328636918567e-05	0.0	0.0	0.00012014537590484486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.586400123760249e-05	0.0	0.0	0.0005284243786969486	0.0	0.0	0.00021307293791054588	0.0	0.0	0.004317699310991573	0.0	0.0	0.0	0.00010682138901538791	0.0
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Caenarcaniphilales;f__Caenarcaniphilales;g__Caenarcaniphilales;s__uncultured_cyanobacterium	0.0	9.050797601538636e-05	0.0	0.0	0.0010867596449918493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029981974027885076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__uncultured;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011516756881262236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000194115077888675	0.0	0.0	0.0	0.00010863202109875255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Ketobacter;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5393058493495174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004487397406633967	0.0	0.0	0.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured;s__uncultured_proteobacterium	0.0	0.0	0.0	0.0	7.546941979110065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008393536976528073	0.0	0.0	0.0	0.0	0.0007260186949813958	0.0	0.001880657351261095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007928027299989659	0.0	0.0	0.00021500546560923714	0.0	0.0	0.0	0.0	0.0	0.0003286633702221176	0.0	0.0	0.00032289312237649337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010784170993815278	0.0	0.00018988158984057542	0.0002191607361365615	0.0	0.0	0.0	0.0	0.0	0.00011915981497730548	0.0008264602202769485	0.0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4329316348317021e-05	4.506534474988734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium_dongtanense	0.0	0.0	0.0	0.0	0.0	3.451330487903087e-05	6.712861095986455e-05	0.0	0.0	0.0006405048126819953	0.033794836337880906	0.0	0.0	0.0016389655023032158	0.021616174454602403	0.0	0.0	0.0016223524109959442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014062857703502634	3.9074201909426e-05	0.012348363469901579	0.007333300956728668	4.874719703617042e-05	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011149528220760659	0.0	0.0	0.0	0.0	0.0001271005637817865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017483366519353114	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;__	9.776821821866306e-05	0.0	0.0	0.0	0.0001056571877075409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022663565336673228	0.00014715079277489608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003446968391299852	0.0	0.0	0.00024267943643022807	0.0	0.0	0.003071216171567597	0.0	0.0	0.0	4.593055300385817e-05	0.0	0.0001253585063344033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042058266875879586	6.479169470153456e-05	0.0	6.087798226015597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__uncultured_Bacteroidetes	0.0	0.00028283742504808237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1822134905605626e-05	0.0004481058908689807	0.0	0.0	0.0004140451788217488	0.00016952782040758057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.088128245361459e-05	0.0	0.0	0.00026786312194468625	0.0	0.0	0.00011071023874337366	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__uncultured_gamma	0.0	0.0	0.0	0.0	0.0002716899112479623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9017967495577448e-05	0.0	0.0	0.0	0.0001436917715705298	0.0	0.0	0.0001877271498513201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2098935879234666e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0643834931150354e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1786168778134436e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010244962444124514	0.0	8.354789952985318e-05	0.00021307293791054588	0.0	0.0	0.0	0.0	0.0	3.7914486583688106e-05	0.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__unidentified_marine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003668300339957601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus;s__Cerasicoccus_maritimus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2443640677431798e-05	0.0	0.0	0.00011729792499970675	0.0	0.0002803884458391972	0.0	0.0	0.0	4.224578598284821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales;s__uncultured_bacterium	0.0009421301028343896	0.0	0.00023606033460039222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7598017124831e-05	0.0	0.0	0.0	2.9758657289383103e-05	0.0	0.0	0.00015693477325831462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7845033727113746e-05	0.0	0.0	0.0	2.7926720285969615e-05	0.0	0.0	0.0	0.0	0.0028416377892560942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003444448696850243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003690284487385937	0.0	0.0051978454732122484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001965739960685201	0.0	0.0	0.0	2.9640168356156264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4719009348084493e-05	0.0	0.0	0.0	0.00028525477615482946	0.0	0.0	0.0	0.0	0.0	3.924338748920807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Saccharophagus;s__Saccharophagus_degradans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.638623511590434e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella;__	0.0	0.0	0.0	0.00057180352455943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004569600731136117	0.004012208577528766	0.0	0.0003339485016258019	0.000533041092622413	0.0	0.0011308289769965578	0.0	0.0	6.97487881148065e-05	0.0	0.0	6.555911174926757e-05	0.0	0.0	0.0	0.010417121247116851	0.0001249152360897962	6.353307425957496e-05	0.0003979815576847986	8.948781386534716e-05	0.0024947870122132856	0.01216054469821835	0.0003215138710270072	0.0	0.0	0.012266822244240026	0.0005180524569891125	0.0002134092121643251	5.0842976551219215e-05	0.0	0.00014135674200981016	9.453907901748114e-05	0.003108395012492229	0.0013203720004592598	0.000792636568045423	0.0	0.000926622158422008	0.0015889153369900708	0.00021122892991424106	0.0	0.0017453143519543613	0.0	0.0	0.0005253864569453923	0.0007646162582154081	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Entomoplasmatales;f__Entomoplasmatales_Incertae_Sedis;g__Candidatus_Hepatoplasma;s__uncultured_Mollicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5181547290586025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2498131357446946e-05	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.596575239672553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.726953950874057e-05	0.0015717921949960705	0.0	0.0007656761405608847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Schlesneriaceae;g__Planctopirus;s__uncultured_Planctomyces	0.0	5.656748500961647e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5777065690089265e-05	4.8564906998203096e-05	0.0	2.248871347692377e-05	7.132667617689016e-05
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__A4b;s__uncultured_marine	3.5552079352241115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.993075331994364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.068679306697046e-05	0.0	0.0	8.59791629498591e-06	0.0011374995691289511	0.0	0.0	0.00022352053355415743	0.0	0.0	0.0	0.0	0.0	0.00013244643277607722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019940647249950147	0.0	0.00018333090689485971	0.0	0.0	0.0013758423990795248	4.828089826611224e-05	0.0	0.00058611302864139	0.0	0.0	0.0	6.184396206154036e-05	0.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_Algisphaera	8.888019838060279e-05	7.919447901346306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020983842441320183	0.0	0.0	0.0	0.0	0.0	0.0	0.0002548554354512699	0.0	0.0	0.0	0.0	0.0	0.0019006544761284772	0.0	3.3627386143275085e-05	2.364426981121125e-05	0.011064768536072524	0.0	0.0	0.018467053605545864	2.6767550590670617e-05	0.0	0.00015018171988105607	4.2111912407222194e-05	0.0	0.0014912487245899067	0.0	0.0	0.002112100894603886	0.00011064784312147624	0.00021724780454382138	0.0	0.005328343942567774	2.0739401129052997e-05	0.00029684915822060135	0.0	0.007788582219980528	0.0	0.0012509638352825722	0.0	0.00034178686171303574	5.479018403414037e-05	0.0	0.0	0.00024095757844146034	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	2.2376203653288183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.712000913920146e-05	5.2540826610495745e-05	0.0	0.0	0.0	0.0	0.0019243931713801073	0.0	0.0	6.97487881148065e-05	0.0013421745004622058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.395965779766109e-05	0.0	0.0	0.0	0.0006186220319973444	0.00029244896765514417	0.0001244887070958563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__uncultured_Cytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6813693071637543e-05	6.448437221239433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021113626499947216	0.0	3.7744598478353474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.414044913305612e-05	3.8155040280821094e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Anaerocella;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5295536181048583e-05	0.0	0.0	8.664134813937705e-05	0.001534285377080137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008406846535818771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005493247882811e-05	0.0008304599096692729	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_Ga6A1_group;s__uncultured_bacterium	0.0	0.0	0.0014587318112485776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.723562704795949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3024733969808666e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Bacteriovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003009156433146575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001278727782104786	0.0	0.0	0.0	0.0	0.0	0.0	1.596575239672553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.305292469532634e-05	0.00015248730249961878	0.0	4.852876947216875e-05	0.0	0.0	0.00023742413081460827	0.0	0.0	0.00031910598226031234	0.0	0.0	0.00011374345975106431	0.0006353061557230965	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__	0.000159984357085085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.151420082198118e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003273452301832141	0.0	0.0	0.0	0.008373035625399986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025413229703829984	0.0	0.0	0.0001303246946678582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Anaerocella;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002905155743583691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3708416298382785e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax;s__uncultured_bacterium	0.0	0.00011313497001923294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022536280446218353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8637800441343115e-05	0.0	0.00021823015345547609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008682853482141912	0.0	3.158393430541664e-05	7.447125409591897e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.556820202738752e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Rubinisphaera;__	0.0	9.050797601538636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028480755146879325	0.0	0.0	0.0	0.0	0.0	0.0	4.8961640683291624e-05	0.0	0.0	3.754542997026402e-05	0.0	0.0	0.0	0.0	0.0	0.00013295599156679138	0.0	0.0	0.0	0.0	0.0	0.0	0.0001847809271705313	0.00037535335999906163	0.0	0.0014882155971465084	0.0	0.00026583422577680557	0.0021185537826534278	0.0	0.0	1.3024733969808666e-05	0.0	0.0	0.0	2.811089184615471e-05	0.0
