#OTU ID	16S0064C	16S0064O	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0092O	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118O	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	16SNEGCTRL
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	0.000618557	0	0	2.51E-05	0	0	0.002319574	0	0	0	0	0	0	0	0	0	0	0	0.190721887	0	0	0.035140729	0	0	0	0	0	0.011731251	0	7.22E-06	0	0	0	0	0	0	0.000499342	0	0	0	0	0	0.004712325	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;__	0.006146294	0	0.000606415	0	0	0.001235358	0	0.001075552	0.000207961	0	0	3.45E-05	0.00312989	0.001579923	0	0	0.000534775	0.009414535	0	0	0.00664647	0.002966065	0	0.000365367	0	0	0.004653281	0	0.000288245	3.01E-05	0.005027083	0	0	0	0.011039637	8.18E-05	0.003302465	0.034842618	6.59E-05	0.011428937	0.026324197	0.000895893	0	0.003320087	0	0	0.002760147	0.000207258	0.000119974	0.001259789	0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter	0.000206186	0	0.001280208	6.29E-05	0.003114371	0.001116287	0	0	0	0.003987183	0	0	0.000245482	0	0	0	0	0	0	0	0.005526485	0.001364073	0.005772687	0.002029818	0	0	0	0	0.036924833	0.001887894	0	0	0	0	1.21E-05	0	0	8.80E-05	0	0	0.000233917	0	0	0.000760115	0.000711394	0	0	0.091542766	0	0	0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	0	0	0.000112299	0	0	0	0	0	0	0	0.076244591	0.000457472	0	0	0.000902917	0.001496491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;__;__	0.000932744	0	0	0.000282925	0.000348318	0	0.000281987	0.007903312	0.080210456	0	0	0	0.000306852	0	0	0	0.000653614	0	0	0	0	5.15E-05	0	0	0	0	0	0	0.000670612	4.81E-06	0.000743442	0	0	0	0	0	0.012029597	0	0	0.003431426	0	0	0.045670435	0.00024812	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia	8.84E-05	0	0.000157219	0	0	0.000133954	0	0	0	7.74E-05	0	0	0	0	0	0	0.000178258	0.064224766	0	0	0.000266226	6.74E-05	0.000508287	9.13E-05	0	0	0	0	3.53E-05	3.49E-05	0.000495628	0	0	0	0.002149339	0	0	0.000132007	0.0001482	0	0	8.67E-05	3.73E-05	0.004513428	0.005105006	0.001655475	5.21E-05	0.008835753	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084258538	0	5.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001601818	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium	0	0	0	0	0	0	4.55E-05	4.78E-05	0	0	0	0.000992629	0.011230783	0.332239541	0	0.00013013	0.000207968	0	0.000460681	0	0	0	0	0	0	0	9.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter	0.001060383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020945364	0	0	0	0	0	0	0	0	0	0.001092747	0	0	0	0	0	0	0	0	0	0.017726633	0.001210068	0	0	0	0	0	0	0	0	0.040783778	0.000479967	0.000630977	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribacillus	0	0	0.079586291	0.000119457	0	0.03293792	0	0	7.28E-05	0.000120433	0	0	0	0	0	0	0	0	0	0	0.004645185	0.001042881	0.009748216	0.002029818	0	0	0	0	0	1.44E-05	0	0	0	0	0	0	0	0	9.88E-05	0	0	0	0	0.001831365	0.001127209	0.000232511	0	0	4.00E-05	0.000152459	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella	0.000147275	0	0	0.047367859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567042	0	0.000466858	0	0	0	0.00305951	0	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185363	0	0	0	0	0	0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	0	0	0.000134759	0	0	0	0	0.000175275	0	0	0	0	0.001626316	0.002217969	0	0	0	0.013787936	0	0	0.001110805	0.001387865	0	0	0	0.002496879	0.001625461	0	0	0	0	0	0	0	0.001062052	0	0.000272368	0.00481827	0	0	0.023956503	7.71E-05	0	0.000102399	0	2.79E-05	0	0.000141808	0.000875369	0.010856657	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Cohaesibacter	0.00125675	0	0.000348127	0	0.000297095	0	0	0.000223077	0	0.000382804	0	0.000267578	0.000184111	0	0	0	0.000594195	0.000958274	0	0	0.003708804	0.001320454	0.000163378	0.003156367	0	0	0.003392068	0	7.65E-05	0.000132357	0	0	0	0	0.001780693	0	0	0.002119452	0	0.000109806	0.003480225	0	0	0.003154674	0.009177989	0.00199029	0.001588387	0.0009163	4.89E-05	0.032481705	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania	0.003789887	0	0.001841703	0	0	0.000416747	0	0	0	0	0	0	0.000276167	0	0	0	0.001455777	0.00133037	0	0	0.001276049	0.000900129	0.000962114	0.002547422	0	0	6.37E-05	0	0.000552961	0.000169658	0.004071229	0	0	0	3.29E-05	0	0.003438649	0.001540086	0	0.001875846	0.000233917	0.000211932	0	0.005970643	0.013225923	0.000818437	0.00087882	0	0.005714336	0.000176531	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Terasakiispira	0	0	0	0	0.000235627	0	0.0190296	0.000191209	0	0	0	0	0	0	0	0	0.007011498	0	0.011885567	0	0	0	0	0	0	0.007490637	2.73E-05	0	0.005617845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115424016	4.33E-05	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus	0.000991654	0	0.000606415	0	0.000143425	0	0	0	0	0.000503237	0	0	0.001227408	0	0	0	0	0.000137624	0	0	0.000128523	0	0	0	0	0	0.001438783	0	0.001358871	0.000109495	0.002690551	0	0	0	0.005066691	0.000109099	0	0.000432691	0	0.00077779	0.007839065	0.000240832	0	0.005911567	0.00194882	0.000353416	3.25E-05	0.000174533	2.67E-05	0.000529593	0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19	0.000432008	0	0.000157219	0	0	0.000327444	0	0	0	0.000180649	0	0	0.001135352	0	0	0	0	2.04E-05	0	0	0.002616359	7.53E-05	0	0	0	0	4.10E-05	0	0.00121769	0.008930494	0.002124119	0	0	0	0.001397784	0.000363663	0	0.000249347	0	0.000100655	0.000599055	7.71E-05	0	0.000661654	0.002359625	0	0	0	0	0.001524586	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter	0.000765832	0	0.005862007	0	0.000348318	0.001265126	0	0	0	0.000976365	0	0	0.006965541	0.000182299	0.00407451	0.007352326	0	0.016448676	0	0	0.002359313	0.001562339	0.00181531	0.000182684	0	0	0.004334563	0	0.000429427	5.78E-05	0.000424824	0	0	0	0.001503111	0.03242054	2.27E-05	0.005155622	0.012564083	0.000667984	0.009082818	0.019372489	0	0.003190119	0.000190373	0.000613828	0	0.007308586	6.22E-05	0.0004654	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured	0.002081492	0	0.001291438	0	7.17E-05	0.00279816	0	0.000175275	8.32E-05	4.73E-05	0	0	0.004295928	0.000243065	0	0	0.011022312	0.010724517	0	0	0.018534839	0.00151079	0.000580899	0	0	0	0.004507581	0	0	0	0.000814246	0	0	0	0.001026943	0	0.000590131	0.010604594	0	0.000274514	0.002042493	9.63E-05	0	0.013150381	0.005916597	0	0.000104156	0.000141808	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Microscilla	0	0	0.000123529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300735	0	0	0.001441293	0	0	0	0	0	0	0	0	8.42E-06	0	0	0	0	6.58E-05	3.64E-05	0	0.000784711	0	0.001912448	0.021942536	0.000481663	0	0.000287505	7.51E-05	0	0	0	0	0.01551868	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira	0	0	0.009028838	0.000194904	0.001137155	0.005685624	0	0	0	0	0	0	0.000214796	0	0	0	0	0.00012743	0	0	0.000908841	0.000154648	0.000707971	0.002933087	0	0	0	0	0.000305893	1.20E-05	0.002548943	0	0	0	3.07E-05	0.001891047	0.001180262	0.000161342	0.030446906	0.001848395	0.004244734	0.019266523	0.000102442	0.016600436	0.049031101	0.00154387	0	0.000632684	0	0	0
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured	0.032763868	0	0.006378582	3.77E-05	0	0.026790897	0	7.17E-05	0.000332737	0	0	0	0.00460278	0	0	0	0.002941264	0.000519915	0	0	0.000229505	0.008132886	0.029916314	0	0	0	0.0021946	0	8.82E-05	5.29E-05	0.028250788	0	0	0	0.005478126	0.000200015	0.005458714	0.101858371	0.000230534	0.015674756	0.000730277	0.000847727	0	0.012047623	0.002645185	0	0	0.000250892	0.001248623	0.000104314	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0	0	0	0.000339509	0.002766053	0.00038698	9.10E-05	0.000278847	0	0	0.003534517	0.04511713	0	0.000607663	0.001965173	0.030961565	0.000237678	0	0.00181969	0	9.18E-05	0.000919956	0.000199684	0	0	0	0.002185494	0	0.001329459	6.02E-06	0.000106206	0	0	0	0.000270999	0	0	2.20E-05	0	0.014357088	0.001112531	0	0	0.000362335	0	8.37E-05	0	0.007166778	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus	0.000697104	0	0.00106684	0.000251488	0.000819571	0.00050605	4.24E-05	0.000127473	0.036965021	0.000305383	0	0.000440209	0	0.000334214	0	0.036622206	0.000683324	0.026118072	0	0	0.014458827	0.000642383	0.000145225	0.016279141	0	0	0.00035059	0	0.020041884	0.000117918	0.000389422	0	0	0	0.000678046	0	0.012460847	0.000667371	0	0.005856301	0.000867204	0	0	0.000712854	0.003141157	5.58E-05	0.000527292	0.00019635	0.0001022	0.008056233	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktotalea	0	0	0	7.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53E-05	0	0	0	0	0.00165278	0	0.001211807	0.000820614	0	0	0	0	0.00501293	0.000300022	0.000783059	0.007898442	0.002228492	0.001125508	0.001899861	0.000144499	0	0.000267812	0.000516011	0.000762635	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter	0	0	0	0	0	0	0.002210417	0.007847543	0	0	0.00041545	0.02183783	0	0	0.000379377	0.006190454	0	0	0.027617819	1	0.000110162	0	0.000217837	0	0	0	0	0	0	2.29E-05	0	0	0	0	0.000142631	0	0	0.000220012	0.001295379	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__NS10_marine_group	0.000785469	0	0.000853472	0	0	0.000848378	0	0	0	0	0	0	0.000981926	9.11E-05	0	0	0	4.59E-05	0	0	0	8.33E-05	0.001561167	0.000548051	0	0	0	0	0.025695025	0.0041512	0.001168266	0	0	0	6.14E-05	0	0	0.000205345	1.65E-05	0.000210461	0.002652959	0	0	0.002004655	0.024573163	0.000985845	0	0.002454376	0	0.002254782	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11	0	0	0	0	0	0	0	0	0	0.041966494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Eel-36e1D6;g__Eel-36e1D6	0	0	0	0	0	0	0	0	0	0	0	0	0.000613704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002012476	0	0	0	0.000955854	0	0	0	0.003022679	0	3.40E-05	0.01856904	0	0	0.001369269	0	0	0.000775869	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Rheinheimera	0	0	0	0.000132031	0.001137155	0	0.004802882	0.025972577	0	0	0.000115048	0.003288622	0.006321151	0.053200863	0.001396108	0.001236232	0.005882528	0	0.007486064	0	0	0	0	0	0	0	0.002162728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__	5.89E-05	0	0.000550265	0	0	0.000238141	0	0	0.01011729	0.000722596	0	0	0	0	0	0	0.000297097	0.004454956	0	0	0.000238685	0	0.001125492	0.001025058	0	0	0.001529846	0	0.012965163	2.89E-05	0	0	0	0	0.001096064	0.001054622	0	0	0.014820019	0.001281066	0.002607316	0.022570732	0	0.001760473	0	0.000492922	0	0.000207258	0	0.000216652	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2	0.001453117	0	0	0	6.15E-05	5.95E-05	0.000539718	0.035795948	0	0	0	0	0.000184111	0	0	0	0	0.000107041	0.00011517	0	0.000146883	0.000872372	0.000163378	0	0	0	0.001884988	0	0	0	0	0	0	0	0.000412533	9.09E-05	0	6.60E-05	0	1.83E-05	4.56E-05	0	0.055085772	0.000295381	0	0.002101895	7.81E-05	3.27E-05	0	0.001885672	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans	0.000255277	0	0	0	0	0	0	0	0	0.025213445	0	0	0	0	0	0	0.000297097	0	0	0	0	0.000412394	0	0.000162385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas	0	0	0.000539035	0	0.000184404	0.000163722	4.24E-05	0.000199176	0	0.012993828	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0.032802658	0.001207742	0	0	0	0	0	0	0.000212412	0	0	0	1.10E-05	0.000390938	0	0	0.049323219	0	0	0.001021126	0	0.000122091	8.02E-05	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1	0.000166912	0	0.000145989	0	6.15E-05	0.000178606	0	0	0	0	0	0	0.000306852	0	0	0	0	9.17E-05	0	0	0	0.000281538	0.000108919	0	0	0	0.00061467	0	0	0.016195696	0	0	0	0	0.001511888	0	0	0.000425357	8.78E-05	8.24E-05	0.000912846	2.89E-05	0	0.000890083	0	0.002278603	0	0	8.89E-06	0.000104314	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__uncultured	0	0	0.000112299	0	0	0.00439073	0	0	0	0.000761307	0	0	0	0	0	0	0	0	0	0	0	0	0.010982627	0	0	0	0	0	0	0	0	0	0	0	0	0.003954833	0	0	0.022334318	0	0	0.014305394	0	4.33E-05	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;__	0	0	0	0	0	0	0	0.000478023	0	5.59E-05	0	0	0.00159563	0	0	0	0	0	0	0	0.000330487	0.010230544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001862771	0	0	3.42E-05	0	0	0.009145009	0	0	0	0	0	8.83E-05	0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	0	0	4.49E-05	0	0	0	0	0.000995881	0	4.30E-05	0	0	0.000368222	0.000425364	0	0	0.000831873	0.033106338	0	0	0.001670798	0.000218093	0	0.000233429	0	0	0.005996449	0	0	0	0	0	0	0	0.000894186	0	0	0.001950776	0	0.000375169	0.001340743	0	0	0.000464733	0	0.000316214	3.91E-05	0.008955745	0.003043795	8.02E-05	0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	0	0	0.001482347	0	0	0	0	0	0	0	0.019494174	0.002693045	0	0	3.04E-05	0.001273412	0	0	0	0	0	0.001716987	3.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0.000363158	0	8.23E-05	0.000118956	0	0.000144499	0.05173313	0	0.000145285	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	0	0	0	0.008085355	0.021196164	0.000952565	0	0	0.000509504	0	0.058035115	0.000129473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11E-06	0	0.001958893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__uncultured	3.93E-05	0	0.000314437	3.77E-05	0	0	6.37E-05	0.000892309	0	0	7.03E-05	0.001493259	9.21E-05	9.11E-05	0.000204864	0.000725008	0.000980421	0.000224277	0	0	0.003240613	0.002414884	0	0.011904883	0	0	0	0	0	0	0	0	0	0	0.000145922	0	0	0	0	0.00370594	0.000924257	0.000317898	0	0.000807376	0.002920725	0.000325515	0.026898415	0.000207258	0	0.000393183	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured	0.000108002	0	8.98E-05	0	0.000112691	0	4.85E-05	0.002923907	0	0.000270974	0	0	0.000214796	0.001336858	0	0.000511224	0	0.014175323	0	0	0.006472046	1.59E-05	0	0.000487156	0	0	0.000997132	0	0.000982388	0.000216584	0.000247814	0	0	0	0.005169824	0	0.001622861	0.040907624	0.000351289	0.001427473	0.007422579	0.000770661	0	0.012480849	0.006843413	0.00396198	0	0.003174326	0	0.00502311	0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured	0.000490918	0	0.001785554	0.00011317	0.000962996	0.002976766	0	0.001625278	0	0.002296824	0	0.002926097	0	0.000729195	0.001578209	0.003206767	0	9.68E-05	0	0	0.000284586	0.000233954	0.002196525	0.000954014	0	0	0.003478578	0	0.025724437	9.75E-05	0.000601834	0	0	0	0.004712308	0.000190923	7.94E-05	5.13E-05	0.000126245	0	0.000188274	0	0	0.00022449	0.001187327	0.000846338	0	0.010548362	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__	0.000412371	0	0.000179678	0	0	0.000729308	0	0	0	0.004550635	0	0	0.000368222	0.000516513	0	0	0.001366648	0.023778455	0	0	0.001395392	0.00036481	0.000907655	0.009661934	0	0	4.55E-05	0	0.000329423	1.56E-05	0.026905512	0	0	0	0.000269902	0	0.000692269	0.001848103	0	0.00057648	0.000987015	0	0	0.001213033	0.000295579	0	0	0	0.000235505	0.005055206	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Kangiella	0.000245459	0	0.000539035	0	0	8.93E-05	0	0	0	0	0	0	0.000460278	0	0	0	0	8.16E-05	0	0	0.002506197	3.17E-05	0	4.06E-05	0	0.004993758	0	4.69E-05	0.008459122	0.000122731	0	0	0	0	8.78E-06	0	0.000851151	0.006402359	0	0.002003953	0.019997033	0	0	6.70E-05	0	0	0.003782183	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Halocynthiibacter	6.87E-05	0	0.000471656	0	0	0	0	0	0	0	0	0	0.000613704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76E-05	0	0	0.002090117	0	0	0.000251033	0	0	0.00017329	0.003627109	0.031547032	0	0.003621568	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;__	0.002582229	0	0.000471656	0	0	0	0	0	0.000197563	0	0	0	0.000981926	0	0	0	0.004723848	0.000504623	0	0	0.000615074	0.001546478	0	0.000395815	0	0	0.00013204	0	0	0	0	0	0	0	0.000156894	0	0	0.001672094	4.39E-05	0.005014458	0.006823524	0	0	0.002244899	0.002534969	0	0.003450184	0	0.002581671	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__	0	0	0	0	0	0	0	0	0.001154182	0	0.021903782	0.002071573	0	0	0.000356614	0.004340754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329112	0	0	0.001473226	0.000342317	8.67E-05	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__uncultured	0.002817869	0	0	0	0	0	0	0	0	0	0	0	0.000245482	0	0	0	0	0	0	0	8.26E-05	0	0	0	0	0	0.000610117	0	0.000123534	0	0.003681807	0	0	0	0.003169699	0	0	0.000315351	0	0.002068006	0.004621283	0	0.000335264	0.000527748	0	0	0	0	0	2.41E-05	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia	0	0	0.018911149	0	0	0.041228214	0	0	0	0.003935569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Sunxiuqinia	0	0	0	3.77E-05	0.015858706	0	0	0	0.002786674	0	0	9.49E-05	0	0	0	0.000213784	0	0	0	0	0	0	0	0	0	0.005617978	0	0	0.015182889	0	0.00017701	0	0	0	1.10E-05	0	0	0	1.10E-05	0	0	0	0	6.30E-05	0	0	0.001145721	0.000294525	0	0	0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__uncultured	0	0	0.008253975	0	0	0.004509801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000954742	1.59E-05	0.002850037	0	0	0	0	0	0	0.007752516	0	0	0	0	7.90E-05	1.82E-05	0	0.000139341	0	0	0.000479244	1.93E-05	0	0	0	0.000558025	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group	0	0	0	0	0	0	0	0	0	0.023548894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured	0	0	0.000336897	0	0	0.000520934	0	0	0	2.15E-05	0	0	0.000644389	0	0	0	0	0	0.000138204	0	0	1.59E-05	0.000381215	0	0	0	3.19E-05	0	0	9.14E-05	0.000141608	0	0	0	4.94E-05	0	0	0	1.65E-05	0	0.000131222	1.93E-05	0	5.12E-05	4.01E-05	3.72E-05	0	0.041091706	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira	0.000756014	0	0.002077531	0	0	0	0	7.97E-05	3.12E-05	0	0	0	0.001687686	0.000516513	0	0	0.00109926	0.00082065	0	0	0.001367851	0.000309296	0	0	0	0	0.000464417	0	0.002588327	6.62E-05	0.000283216	0	0	0	0.002298553	0	0.000215625	0.002112118	0	0.003083709	0.021457587	5.78E-05	0	0.006683497	0.001467877	0.001450866	0.017342056	0.000119992	4.00E-05	0.000184555	0
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola	0	0	0	0	0	0	0	0	0	0.015475602	0	0	0	0	0.000128988	0.000604173	0	0	0	0	0	0	0	0	0	0	0	0	0.000129416	0	0.002017913	0	0	0	7.68E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus	0	0	0.059574611	0	0	0.001160939	0	0	0	0.000916149	0	0	0.000184111	0	3.04E-05	4.65E-05	0	0.000142722	0	0	0.006563848	0.001447344	0.012761632	0.001380276	0	0	0	0	0	7.22E-05	0	0	0	0	6.58E-05	0.000245472	0.000283717	0.000447358	0.002513914	0.001637934	0.003263425	0.005201961	0	0.001677766	0.001006974	0.001050948	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__HTCC5015	0.001786942	0	0.001190369	0	0	0.000148838	0	0	0.000187165	0	0	0	0	0	0	0	0.000356517	0.001717758	0	0	0.000587533	0.002517983	9.08E-05	0	0	0	0.000323271	0	2.35E-05	0	0	0	0	0	0.003237723	0.000409121	0.000533388	0.003417525	0.000285423	0.00135427	0.007006093	0.000173399	0	0.003276765	0.00692858	0.004678112	0	0.00019635	2.67E-05	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Salinirepens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001858889	0.004731165	0	0	0	0	0.000199683	0	0	0	0	0	0.000342317	0	0	0	0	0	0	0	0	0	0
