taxon	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	ASVno	Taxon
af08c5f193957b74dd9fe5aafc836143	0.5070238909950304	0.4159013775621479	-0.09112251343288252	0.7613861993378799	0.9440106998294835	1.022303022210903	0.6659220924098057	0.44056849952788896	-0.08913454372443767	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08733176625355939	0.13585112210657652	0.05099584341581066	0.08884244859250848	0.13585112210657654	0.05099584341581066	0.029163632923794446	ASV2399	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
7a915e55782a735b74f7d97ae5cf5687	-0.19375675963311795	-0.4496221194334706	-0.25586535980035263	0.6670528914605877	0.8267985420807915	0.9070470778850435	-0.29046686119426846	-0.5438109727454445	-0.28208608575968563	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06557040460393636	0.09215148455522629	0.021016505536907756	0.029973530850520083	0.09215148455522629	0.021016505536907745	0.1323911540663632	ASV2401	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
6bb741140aaa497e1d128150a0825939	-0.29558716672310614	-0.5292593359995809	-0.23367216927647472	0.7245042037920738	0.8981842208531043	0.9770985700281916	-0.407985440492954	-0.5892547694691018	-0.23914902390015036	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.025945429019861427	0.05016778755997716	0.018631125677032265	0.002261914314566648	0.050167787559977146	0.018631125677032272	0.05342721303974812	ASV2502	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
e9d1753ee88f529bfb6f8c4f01176615	0.7414268894591544	0.4764140536494435	-0.26501283580971086	0.7313824731436132	0.9067306405082004	0.9855161296888638	1.0137334659830834	0.5254196035356488	-0.2689076594752211	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.012617314277936177	0.08325003319956004	0.06929715974005622	0.05771760673609629	0.08325003319956002	0.06929715974005624	0.10960916201444515	ASV2504	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
91fe8f4d28dc2b5f60a6e05443cb72f6	0.953669208859648	-0.29737040210741117	-1.2510396109670592	0.5937166383648883	0.73567304178743	0.8184213818114457	1.6062699733092858	-0.4042154397623493	-1.5286008390910826	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12002315196163747	0	0.024979236777313528	0	0	0.02497923677731352	0	ASV2508	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
317403d5c501636908f825834aa9c5aa	0.33544247035457525	0.006170586640763997	-0.3292718837138113	0.5200039230990581	0.6440798007937014	0.7305167925660543	0.6450768070276177	0.009580469117584443	-0.4507382815351751	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0862453756127905	0.25208190663218694	0.04671891264456164	0.23670105941699796	0.25208190663218694	0.04671891264456165	0.2617481788727881	ASV1820	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
537e4f9c84b8aefd8e6ce5dc2074c1af	-0.6671620312797861	-0.3710419331967209	0.2961200980830652	0.4454851091520173	0.5514940204240472	0.643275001861713	-1.4976079280174635	-0.6727941182597492	0.46033204652140847	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1822969625537993	0.41758526922307815	0.07032289513945218	0.27111999954094607	0.4175852692230782	0.07032289513945218	0.19465227405046262	ASV2440	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
a60376f56fcc2792c9db59fa81d95f64	1.2987104809921788	-1.2832329948177996	-2.5819434758099784	0.8502219170006204	1.0543874041254824	1.1317911245164791	1.5274958866900523	-1.2170412789425569	-2.28128973613663	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04407508744147695	0.10446092391572537	0.07928966506322364	0	0.10446092391572538	0.07928966506322362	0	ASV1791	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
e60a7c2a540d5c1a992d37419246dfe6	0.21882577261081967	-0.3951251494728883	-0.6139509220837079	0.739158213815406	0.9163921584381234	0.9950392569375698	0.2960472717759289	-0.43117473871265993	-0.6170117588860398	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01909377409206319	0.007360126861465543	0.07747284096115982	0.05073361011011024	0.007360126861465541	0.07747284096115983	0.07864758866538213	ASV1805	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
f8a63c90be0d782376808b74ba0b5b0b	-1.1146254012073804	-1.4372737292983073	-0.3226483280909269	0.9599371712054771	1.1907009334733079	1.267932933378657	-1.1611441192631886	-1.2070820546900385	-0.25446797665485893	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09633273290553229	0.1407205263455636	0.05939991956057101	0.10204134492824139	0.14072052634556362	0.059399919560571016	0.03514502610788623	ASV1780	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
8a949faa758b3406b348c6daccfef11e	-0.03585263016007763	-1.443425642610148	-1.4075730124500703	0.9934301125949534	1.2323124782684374	1.309652436304488	-0.03608973565984068	-1.1713146365590266	-1.0747683686382394	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.020241556231378036	0.013020361155031085	0.00466935210696654	0.01398816815084934	0.013020361155031085	0.004669352106966568	0.03632704086849197	ASV2684	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_bacterium
eb582892291fa96af726bc0c65b899cb	1.69979358761659	-0.5448493526394951	-2.2446429402560852	0.789522710411143	0.9789702556828218	1.0568946614855823	2.152938180500754	-0.5565535310972939	-2.1238095167412347	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1813105679628186	0	0.013579985513124443	0	0	0.013579985513124442	0	ASV2685	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_bacterium
449d9e606384ed923e7c895b44537f74	-0.5346429562991895	0.323922478754328	0.8585654350535175	0.35150525072375294	0.4348116520910462	0.5363835221847786	-1.521009871682867	0.7449719371515396	1.6006558731641098	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3404755795890171	1.1526973439386785	0.241546818840651	1.496991921666789	1.1526973439386785	0.241546818840651	1.4098771399023788	ASV1801	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
eed16d9bc723b671ce290ec65d868b64	-0.46049572878485645	0.7498034643334817	1.2102991931183382	0.4846702399577592	0.6001772870768404	0.6889151475918491	-0.9501217339545963	1.2493032983393868	1.7568189599967765	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08462678576607546	0.33665400542632345	0.0197924931113046	0.3774704408191728	0.33665400542632345	0.019792493111304623	0.46877865559096416	ASV2213	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_marine
8e13dcaa75e0d31a52ec84ce0e132b33	0.35882587968981283	0.5200030466536828	0.16117716696386997	0.6989950525984414	0.8664882410660519	0.9459358898888914	0.5133453782768775	0.6001270669454396	0.17038910214391131	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05262524017063565	0.16463966317767098	0.09281916646174228	0.06032546488649003	0.16463966317767098	0.09281916646174226	0.08752178022243372	ASV1783	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
a0c7a737041407205a67852a092c4d3e	0.9986555138735743	-0.5814337926201812	-1.5800893064937556	0.8552501904221113	1.060634811710723	1.1380104941469322	1.1676764589560453	-0.5481941439225184	-1.3884663758555333	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01352913821673334	0.07282433729069487	0.04671744524441089	0.12014643962709685	0.07282433729069489	0.046717445244410884	0.13730447493185674	ASV2201	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_bacterium
bc556d72d6e4e97e0054f9f773a68e9a	1.1793721889881867	-0.10244123698424348	-1.2818134259724303	0.7716153459848201	0.9567204446027296	1.0348689039530603	1.5284457406467762	-0.10707541326430144	-1.2386239658724647	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.11351227984742253	0.20776738690264407	0.024957282681264154	0.159370195488512	0.20776738690264412	0.024957282681264154	0.04552789732348611	ASV2202	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_bacterium
7a239d6f209ce5e7fb444512944b1d5f	-1.0937931770992586	-0.6924704610776018	0.4013227160216568	0.48929150476777067	0.6059191008009418	0.6943335072930487	-2.2354632492922573	-1.142843095987981	0.577997045809105	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.03532442814059708	0	0.1503614134483346	0.09567457425799829	0	0.15036141344833456	0.15848659825119635	ASV2653	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured
36bf79ba85277435862ecd0703b624f0	0.4037982198039418	-0.47309148476194285	-0.8768897045658847	0.6899467030024548	0.8552452770877154	0.9349041333020486	0.5852600179792513	-0.55316468554251	-0.9379461201746333	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.02211689085348878	0.09170978439184045	0.059665369713894634	0.1295555102422174	0.09170978439184047	0.059665369713894634	0.16819994708409072	ASV2170	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter
df5f392b0b8d7a0ed5a702365b6c6b2f	0.7248901914799992	-1.9192645078967332	-2.6441546993767324	0.9975294095802296	1.2374054022896073	1.314763027774752	0.7266855337979863	-1.5510393799360034	-2.011126449039252	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.017854055140412852	0.06839573753126366	0.04503046697736614	0.12425444540619007	0.06839573753126363	0.04503046697736612	0	ASV2169	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter
0184e53e8be663bd073f861a2ece7e1e	-1.1201158136949412	-0.15743673827453528	0.9626790754204059	0.5121988488444114	0.6343816986467135	0.7212938796176923	-2.1868768667131353	-0.24817351857782965	1.3346558214671875	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.226587293913067	0.46220519035078533	0.04746566552064208	0.4143419653063961	0.46220519035078533	0.04746566552064209	0.20009123560204697	ASV1835	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
15abdb465e2e0cd85bbbcff9a7c441d3	-0.2401471415661116	-0.2038699401673061	0.0362772013988055	0.7053246392352452	0.8743529989526749	0.9536599221137281	-0.3404774598920766	-0.2331666276795612	0.03803997689071313	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06667196644265681	0.10166915317002612	0.025142466553520613	0.026396311461345273	0.10166915317002612	0.02514246655352061	0.027550626787659814	ASV2699	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_Lutibacter
4b83a573871f146431aeeb2e389955bc	-0.6984619890688374	3.304345774162269	4.0028077632311065	0.47281656942080436	0.5854496870999668	0.6750502037111972	-1.4772367007451672	5.644115706219593	5.929644552694047	0.1396121990897569	1.66032390015572e-8	3.0359114610034793e-9	1	1.4867445833212584e-6	2.74887983196315e-7	FALSE	TRUE	TRUE	0.18810387823144514	0.16849271480547992	0	0	0.16849271480547987	0	0	ASV2358	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pseudofulvibacter; s__uncultured_Bacteroidetes
bb8b2c7febe25eb48c51616bf2fe4959	-0.3369168311838197	0.45965309473971233	0.796569925923532	0.4759733265685015	0.5893717542491387	0.6787378178132324	-0.7078481342910526	0.7799035013568163	1.1736047484283887	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05052989338499573	0.21963618602003415	0.020667312037533213	0.22636949155201175	0.21963618602003415	0.020667312037533213	0.28215074046620925	ASV2645	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_Bacteroidetes
f1eb795845b4ef6b5a03081041705053	-0.6162374853104418	2.0258304886877214	2.642067973998163	0.6248473651141255	0.7743553881586851	0.8559191497358417	-0.986220827222163	2.61615082643756	3.0868195609521902	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01607626146468032	0.10240584654530986	0	0	0.10240584654530985	0	0	ASV2633	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_bacterium
98075a8301ab3438f6262f588fb97591	0.7095606562253128	0.30878131704633915	-0.4007793391789737	0.6161966310340509	0.7636062003703876	0.8454796476772976	1.1515166109145811	0.40437245912430336	-0.4740260043869714	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0451699264008996	0.09045414514971539	0.0020250664196569904	0.07210970170173524	0.09045414514971536	0.0020250664196569974	0.046593162328837874	ASV1815	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
1b714b3c83a4258e4169b3bdba3207a1	-0.8969419205966604	0.032808269533021406	0.9297501901296819	0.5156622486284563	0.6386850936464167	0.7253841977225497	-1.7393980710868808	0.05136845976114864	1.2817348283141117	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10533809683116757	0.27725749898032254	0.01623999963919818	0.29264449943340803	0.2772574989803226	0.016239999639198182	0.23477517065309628	ASV1793	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
37dcc979f13716e306badbb2745c283f	0.2229619551639901	-0.11385133432302982	-0.33681328948701994	0.7214297465999752	0.8943641232524037	0.9733380675558271	0.3090556720384584	-0.12729863750460302	-0.3460393677325289	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09532117104413504	0.1733547102211206	0.032917718282236816	0.09237048663207979	0.17335471022112062	0.032917718282236816	0.08083172147202107	ASV2365	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
feeeb87e2f65e12f7ababf6a0d0c23e6	-0.13064665934449848	-0.3216111673156679	-0.19096450797116943	0.5715068317848554	0.708075578104329	0.7917950790505746	-0.22860034574998855	-0.4542045754164977	-0.24117920535721327	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10905993524773631	0.11535236006130849	0.0207575089779904	0.09824207678684889	0.11535236006130849	0.0207575089779904	0.24243262309418243	ASV2727	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
46074da25144983845d5c43a1f1d0e94	-0.321636601178158	-0.7430166941951374	-0.4213800930169794	0.7541304296792496	0.9349953488344248	1.0133970022913457	-0.4264999640910367	-0.7946742142850122	-0.41580949229592756	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.00753047081708047	0.024794280422795436	0.08645338964059031	0.050996270969206114	0.024794280422795436	0.08645338964059031	0.09194797809472892	ASV2037	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia_sp.
e784b5ce23e29f69e15825f282f3eae8	-0.03507808180410936	-0.15019053211601816	-0.1151124503119088	0.5831030439200561	0.7224847976105758	0.8056834032969202	-0.06015760365147158	-0.2078805431100183	-0.1428755387548751	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.03302762650448438	0.0732619710108567	0.03288861887970582	0.03810591939905653	0.0732619710108567	0.03288861887970581	0.11681273108299121	ASV2036	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia_paragorgiae
a5ef8b5a5a3cb0c1a54dab219fbd236d	-0.38224433414491527	-0.7132214813475111	-0.3309771472025958	0.869101534073425	1.0778444268036196	1.1551538364705483	-0.4398155096486365	-0.6617109701653243	-0.2865221382234784	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01868550398050169	0.02485576143425126	0.010534596419208904	0.009078727453034908	0.024855761434251264	0.010534596419208913	0.010152121450226217	ASV2223	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter
eee73b10739b0561f5c51ea4eb32a9b3	0.21305311465295113	0.3153423107299082	0.10228919607695708	0.8219107839472064	1.0192118231865204	1.0968150065048405	0.25921683814606833	0.30939820708123705	0.09326020839459188	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06010204801128567	0.09918504773029498	0.020505992767876232	0.03725394128435008	0.09918504773029498	0.020505992767876242	0.026738064400398835	ASV2082	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavirhabdus; s__Flavobacteriaceae_bacterium
1c76c6e397b4caa2bc74ece7a08328d7	-0.9986622781349982	0.25926829620452624	1.2579305743395244	0.6627949105268852	0.8215077540029591	0.9018751047806598	-1.5067440354077508	0.3156005466061521	1.3947946535739657	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09909811691810397	0.2698788490083085	0.01912966418505022	0.2796988603492989	0.26987884900830855	0.019129664185050226	0.24595068250757124	ASV2081	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavirhabdus; s__Flavobacteriaceae_bacterium
189eb85a6f08f7811099dbd84aeef170	0.10518738452814935	1.39334164696618	1.2881542624380304	0.6536148537198703	0.8101009730127994	0.8907346908706484	0.16093175350820763	1.7199604658963488	1.4461705327530519	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2434857574247168	0.277330234682265	0	0.11475946984930722	0.2773302346822649	0	0.20696374820214647	ASV2361	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
7c392afdd8186dd32a7310af0868c1df	-0.020668865353320635	0.9020880864231376	0.9227569517764583	0.6845010869510056	0.8484788439251949	0.9282706513667026	-0.030195518673880564	1.0631827686474045	0.9940602457029893	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0383706013698655	0.06693655361362486	0.07069006492309991	0.09035401997082095	0.06693655361362484	0.07069006492309994	0.16976201980332128	ASV2364	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
670da3bed7e86a49ed6306054ef013f7	0.2710274590969482	0.524173463556458	0.2531460044595098	0.459394000701974	0.5687734715919399	0.6594103953797329	0.5899673454220266	0.9215856395154103	0.38389750333512906	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1808405381895253	0.39845189597424013	0.10068890316843349	0.16385728027181584	0.39845189597424013	0.10068890316843351	0.19167569203007903	ASV2368	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
245a46652b8e98c3aae7e6fdd7754a65	0.16629366470601972	0.057201129885677	-0.10909253482034273	0.6541652482790334	0.8107848729139361	0.8914022212153089	0.254207427165387	0.07055031710211598	-0.12238306369890968	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.02905917528122284	0.05147084397968541	0.002665187754184874	0.020355962642383513	0.05147084397968541	0.002665187754184875	0.03290057284242228	ASV1794	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
c08737e3c83f622fd0d4a022a52ea86d	-0.15550638371795258	1.7488995541265204	1.904405937844473	0.6546528499966668	0.8113907486441221	0.8919936379407377	-0.23754022260614055	2.15543442792394	2.1349994628223996	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08172258909764095	0.07334963397812298	0	0	0.07334963397812298	0	0	ASV1821	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
0ba2d0ac8cd66bdca3c8e3b5a9a76e55	-0.20780841345787585	-0.11841486673458414	0.08939354672329171	0.44098389808371563	0.5459022876006179	0.6380693781672447	-0.4712380981729765	-0.2169158646596778	0.14010004206762092	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08611538123570787	0.17001554807459143	0.08253287517446362	0.03433646671623733	0.17001554807459143	0.0825328751744636	0.17300508559686312	ASV2732	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
b794c29434fdd47d21f1ea42c9f09e1e	0.21645685365146816	0.7336877091992897	0.5172308555478216	0.6549553569162146	0.8117666324207925	0.8923605716572252	0.33049100425810923	0.9038160474905683	0.579620920036011	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12115650766348807	0.18942602646599624	0.02987591621514378	0.061975837331915716	0.1894260264659962	0.029875916215143794	0.12164627081395828	ASV2726	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
8b2b1ec532ef33e8351dc391b79cb918	1.1172115700478424	-0.3344882561245152	-1.4516998261723577	0.7077236590443438	0.8773338688107992	0.9565889324962246	1.5785985896761456	-0.38125537838622875	-1.5175795755697679	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09953369251707488	0.17458994586367052	0.11628821599804515	0.05368518549490696	0.17458994586367058	0.11628821599804513	0	ASV2752	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium
f24e04922454bbbd5835104ca01a7165	0.18287715023693074	1.7281772727368714	1.5453001224999405	0.6342785263260854	0.7860742890584808	0.867316630847747	0.2883230988383056	2.1984910291453406	1.7817023997216652	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12059315816084029	0.11589781339764563	0	0	0.11589781339764564	0	0	ASV2725	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
683115fc76181678173b3098e8c1bcf0	0.0038033932134370245	-0.25935643719036644	-0.2631598304038035	0.7634841888411289	0.9466174627732272	1.0248793097786137	0.004981626691195908	-0.2739823079436452	-0.2567715319188648	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.004117155660530853	0.03189272299199222	0.054934547074761086	0.03373556231631995	0.03189272299199222	0.054934547074761086	0.08703869055207543	ASV1938	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita
4eea4c3766f6d5a2c06757d48ee6adda	-0.3995567520196705	-0.34897927215002955	0.05057747986964095	0.5232024693994366	0.6480541410897287	0.734301537035636	-0.7636752029827112	-0.5385032669696502	0.06887835217371525	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.033631328261573556	0.020484539591158316	0.13891308873531552	0.04937616282210284	0.020484539591158295	0.13891308873531552	0.08129407909643405	ASV2710	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Vitellibacter
ba159b61b1ff3e8a49aa24f98b5c2361	-0.15381552952607547	0.746788162934072	0.9006036924601475	0.44181255793301455	0.5469316984884922	0.6390271130826003	-0.34814657656108594	1.365413935593614	1.409335651058261	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10033410933925883	0.14331293665164976	0.09112965158716446	0.25099883111582966	0.14331293665164976	0.09112965158716449	0.38785518444415074	ASV2620	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter
732efda0b1b9c709dc6dc926ad863a28	0.035556784287810186	0.28895890496843096	0.2534021206806208	0.4919893218841419	0.6092711028792654	0.6974999343003948	0.07227145530646988	0.4742698342378002	0.363300565662114	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1291972096366807	0.23782695774574614	0.003521937166153819	0.07276130481041025	0.23782695774574616	0.0035219371661538005	0.12098895971150325	ASV2140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Hwangdonia; s__Hwangdonia_seohaensis
67bd80eb4a921fa9f219d269555d3d1a	-0.341015102644766	-0.46092770997439636	-0.11991260732963038	0.5261979070722632	0.6517761211558648	0.7378486181587591	-0.6480738483779908	-0.7071871690496786	-0.16251654387977643	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1874265093101573	0.25525881212297624	0.020064622435622292	0.05937838717872682	0.25525881212297624	0.0200646224356223	0.3135029690644273	ASV1832	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
4b1d96c95e343ef5345210ee1db4d10b	0.6550113622388559	-0.3967447104553489	-1.0517560726942048	0.7076223492813969	0.8772079877883655	0.9564652252228947	0.9256510381618551	-0.4522812331607122	-1.0996281359305076	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07485570456471306	0.21574793788530672	0.021197049658857485	0.229445027024285	0.2157479378853067	0.02119704965885749	0.2202520628086422	ASV1814	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
7f5459232daecd76194e7d8fa501a039	-0.2836883012609611	-0.2713557059152224	0.012332595345738717	0.49673595481428007	0.615168776218445	0.7030768274311028	-0.5711048264404912	-0.44110773564174627	0.017540892921758592	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.11497387479217061	0.2074931970288157	0.03755457192347492	0.03426845388232273	0.2074931970288157	0.03755457192347492	0.18740501185990874	ASV1841	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
07046c6c9b1d615c21dd884bd8e3071b	-0.12801889079341278	-0.18330760402866406	-0.05528871323525128	0.6340631501729543	0.7858066689272718	0.8670561665980804	-0.20190243000006053	-0.2332731590060221	-0.06376601120568477	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06399893950496807	0.06642438383985394	0.00962350891396473	0.011050846731661446	0.06642438383985394	0.009623508913964728	0.08495215650162644	ASV1795	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
