taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	ASVno	Taxon
af08c5f193957b74dd9fe5aafc836143	0.5083584435591338	0.448894412723286	1	FALSE	0.08733176625355939	0.13585112210657652	0.05099584341581066	0.08884244859250848	0.13585112210657654	0.05099584341581066	0.029163632923794446	ASV2399	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
7a915e55782a735b74f7d97ae5cf5687	0.3168695427849576	0.2930427336038243	1	FALSE	0.06557040460393636	0.09215148455522629	0.021016505536907756	0.029973530850520083	0.09215148455522629	0.021016505536907745	0.1323911540663632	ASV2401	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
6bb741140aaa497e1d128150a0825939	0.4087043848342561	0.36964955581491543	1	FALSE	0.025945429019861427	0.05016778755997716	0.018631125677032265	0.002261914314566648	0.050167787559977146	0.018631125677032272	0.05342721303974812	ASV2502	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
e9d1753ee88f529bfb6f8c4f01176615	1.0857068786570172	0.8378244285218232	1	FALSE	0.012617314277936177	0.08325003319956004	0.06929715974005622	0.05771760673609629	0.08325003319956002	0.06929715974005624	0.10960916201444515	ASV2504	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
91fe8f4d28dc2b5f60a6e05443cb72f6	3.2926281306908023	0.3855181964894606	1	FALSE	0.12002315196163747	0	0.024979236777313528	0	0	0.02497923677731352	0	ASV2508	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
317403d5c501636908f825834aa9c5aa	0.4357338130721852	0.39153505474118017	1	FALSE	0.0862453756127905	0.25208190663218694	0.04671891264456164	0.23670105941699796	0.25208190663218694	0.04671891264456165	0.2617481788727881	ASV1820	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
537e4f9c84b8aefd8e6ce5dc2074c1af	2.410010220474687	0.599380936039824	1	FALSE	0.1822969625537993	0.41758526922307815	0.07032289513945218	0.27111999954094607	0.4175852692230782	0.07032289513945218	0.19465227405046262	ASV2440	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
a60376f56fcc2792c9db59fa81d95f64	5.485680617987338	0.12877441473141582	1	FALSE	0.04407508744147695	0.10446092391572537	0.07928966506322364	0	0.10446092391572538	0.07928966506322362	0	ASV1791	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
e60a7c2a540d5c1a992d37419246dfe6	0.3807223192564189	0.3466789527675079	1	FALSE	0.01909377409206319	0.007360126861465543	0.07747284096115982	0.05073361011011024	0.007360126861465541	0.07747284096115983	0.07864758866538213	ASV1805	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
f8a63c90be0d782376808b74ba0b5b0b	2.1259286924013656	0.6908606321518937	1	FALSE	0.09633273290553229	0.1407205263455636	0.05939991956057101	0.10204134492824139	0.14072052634556362	0.059399919560571016	0.03514502610788623	ASV1780	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
8a949faa758b3406b348c6daccfef11e	1.5025367708125368	0.9435355794210555	1	FALSE	0.020241556231378036	0.013020361155031085	0.00466935210696654	0.01398816815084934	0.013020361155031085	0.004669352106966568	0.03632704086849197	ASV2684	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_bacterium
eb582892291fa96af726bc0c65b899cb	6.22813782472965	0.08883969333826683	1	FALSE	0.1813105679628186	0	0.013579985513124443	0	0	0.013579985513124442	0	ASV2685	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_bacterium
449d9e606384ed923e7c895b44537f74	3.0735404527441266	0.4301492464220201	1	FALSE	0.3404755795890171	1.1526973439386785	0.241546818840651	1.496991921666789	1.1526973439386785	0.241546818840651	1.4098771399023788	ASV1801	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
eed16d9bc723b671ce290ec65d868b64	3.08775280652013	0.42710336489267126	1	FALSE	0.08462678576607546	0.33665400542632345	0.0197924931113046	0.3774704408191728	0.33665400542632345	0.019792493111304623	0.46877865559096416	ASV2213	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_marine
8e13dcaa75e0d31a52ec84ce0e132b33	0.4878789289877744	0.43292987096214286	1	FALSE	0.05262524017063565	0.16463966317767098	0.09281916646174228	0.06032546488649003	0.16463966317767098	0.09281916646174226	0.08752178022243372	ASV1783	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
a0c7a737041407205a67852a092c4d3e	2.278193897962736	0.6402159303107704	1	FALSE	0.01352913821673334	0.07282433729069487	0.04671744524441089	0.12014643962709685	0.07282433729069489	0.046717445244410884	0.13730447493185674	ASV2201	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_bacterium
bc556d72d6e4e97e0054f9f773a68e9a	2.683126378287464	0.5228733480501516	1	FALSE	0.11351227984742253	0.20776738690264407	0.024957282681264154	0.159370195488512	0.20776738690264412	0.024957282681264154	0.04552789732348611	ASV2202	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maritimimonas; s__uncultured_bacterium
7a239d6f209ce5e7fb444512944b1d5f	5.472038967537886	0.1296557648583374	1	FALSE	0.03532442814059708	0	0.1503614134483346	0.09567457425799829	0	0.15036141344833456	0.15848659825119635	ASV2653	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured
36bf79ba85277435862ecd0703b624f0	0.9035808308323445	0.7270248925479142	1	FALSE	0.02211689085348878	0.09170978439184045	0.059665369713894634	0.1295555102422174	0.09170978439184047	0.059665369713894634	0.16819994708409072	ASV2170	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter
df5f392b0b8d7a0ed5a702365b6c6b2f	4.089003157548305	0.2588893837669684	1	FALSE	0.017854055140412852	0.06839573753126366	0.04503046697736614	0.12425444540619007	0.06839573753126363	0.04503046697736612	0	ASV2169	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter
0184e53e8be663bd073f861a2ece7e1e	4.842106141190697	0.17765605201320314	1	FALSE	0.226587293913067	0.46220519035078533	0.04746566552064208	0.4143419653063961	0.46220519035078533	0.04746566552064209	0.20009123560204697	ASV1835	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
15abdb465e2e0cd85bbbcff9a7c441d3	0.13602396963252508	0.13150144659161453	1	FALSE	0.06667196644265681	0.10166915317002612	0.025142466553520613	0.026396311461345273	0.10166915317002612	0.02514246655352061	0.027550626787659814	ASV2699	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_Lutibacter
4b83a573871f146431aeeb2e389955bc	38.92389547859657	7.060142801966821e-9	6.982481231145186e-6	TRUE	0.18810387823144514	0.16849271480547992	0	0	0.16849271480547987	0	0	ASV2358	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pseudofulvibacter; s__uncultured_Bacteroidetes
bb8b2c7febe25eb48c51616bf2fe4959	1.388672203878388	0.9988117851077607	1	FALSE	0.05052989338499573	0.21963618602003415	0.020667312037533213	0.22636949155201175	0.21963618602003415	0.020667312037533213	0.28215074046620925	ASV2645	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_Bacteroidetes
f1eb795845b4ef6b5a03081041705053	9.889822109706694	0.014239095770268039	1	FALSE	0.01607626146468032	0.10240584654530986	0	0	0.10240584654530985	0	0	ASV2633	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_bacterium
98075a8301ab3438f6262f588fb97591	1.3369447404643968	0.9750182471567693	1	FALSE	0.0451699264008996	0.09045414514971539	0.0020250664196569904	0.07210970170173524	0.09045414514971536	0.0020250664196569974	0.046593162328837874	ASV1815	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
1b714b3c83a4258e4169b3bdba3207a1	3.2305068153497145	0.3976805528077199	1	FALSE	0.10533809683116757	0.27725749898032254	0.01623999963919818	0.29264449943340803	0.2772574989803226	0.016239999639198182	0.23477517065309628	ASV1793	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
37dcc979f13716e306badbb2745c283f	0.14671716831582293	0.14146490069386763	1	FALSE	0.09532117104413504	0.1733547102211206	0.032917718282236816	0.09237048663207979	0.17335471022112062	0.032917718282236816	0.08083172147202107	ASV2365	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
feeeb87e2f65e12f7ababf6a0d0c23e6	0.22058582166914517	0.2088564516032003	1	FALSE	0.10905993524773631	0.11535236006130849	0.0207575089779904	0.09824207678684889	0.11535236006130849	0.0207575089779904	0.24243262309418243	ASV2727	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
46074da25144983845d5c43a1f1d0e94	0.6719276697012084	0.5707020985304386	1	FALSE	0.00753047081708047	0.024794280422795436	0.08645338964059031	0.050996270969206114	0.024794280422795436	0.08645338964059031	0.09194797809472892	ASV2037	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia_sp.
e784b5ce23e29f69e15825f282f3eae8	0.043276640452720845	0.04281178250277941	1	FALSE	0.03302762650448438	0.0732619710108567	0.03288861887970582	0.03810591939905653	0.0732619710108567	0.03288861887970581	0.11681273108299121	ASV2036	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia_paragorgiae
a5ef8b5a5a3cb0c1a54dab219fbd236d	0.4984857139868774	0.44121866015203154	1	FALSE	0.01868550398050169	0.02485576143425126	0.010534596419208904	0.009078727453034908	0.024855761434251264	0.010534596419208913	0.010152121450226217	ASV2223	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter
eee73b10739b0561f5c51ea4eb32a9b3	0.12567206713137738	0.12180511695006502	1	FALSE	0.06010204801128567	0.09918504773029498	0.020505992767876232	0.03725394128435008	0.09918504773029498	0.020505992767876242	0.026738064400398835	ASV2082	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavirhabdus; s__Flavobacteriaceae_bacterium
1c76c6e397b4caa2bc74ece7a08328d7	2.850019680273672	0.4810121931675958	1	FALSE	0.09909811691810397	0.2698788490083085	0.01912966418505022	0.2796988603492989	0.26987884900830855	0.019129664185050226	0.24595068250757124	ASV2081	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavirhabdus; s__Flavobacteriaceae_bacterium
189eb85a6f08f7811099dbd84aeef170	3.0622816291305703	0.43257756225057276	1	FALSE	0.2434857574247168	0.277330234682265	0	0.11475946984930722	0.2773302346822649	0	0.20696374820214647	ASV2361	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
7c392afdd8186dd32a7310af0868c1df	1.2481077555115	0.9284638181850314	1	FALSE	0.0383706013698655	0.06693655361362486	0.07069006492309991	0.09035401997082095	0.06693655361362484	0.07069006492309994	0.16976201980332128	ASV2364	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
670da3bed7e86a49ed6306054ef013f7	1.0272809352466101	0.8033730630786717	1	FALSE	0.1808405381895253	0.39845189597424013	0.10068890316843349	0.16385728027181584	0.39845189597424013	0.10068890316843351	0.19167569203007903	ASV2368	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens
245a46652b8e98c3aae7e6fdd7754a65	0.0646222619144754	0.06358940685744212	1	FALSE	0.02905917528122284	0.05147084397968541	0.002665187754184874	0.020355962642383513	0.05147084397968541	0.002665187754184875	0.03290057284242228	ASV1794	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
c08737e3c83f622fd0d4a022a52ea86d	5.388116419541808	0.13521204498565778	1	FALSE	0.08172258909764095	0.07334963397812298	0	0	0.07334963397812298	0	0	ASV1821	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
0ba2d0ac8cd66bdca3c8e3b5a9a76e55	0.2404342281522196	0.22654421058299345	1	FALSE	0.08611538123570787	0.17001554807459143	0.08253287517446362	0.03433646671623733	0.17001554807459143	0.0825328751744636	0.17300508559686312	ASV2732	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
b794c29434fdd47d21f1ea42c9f09e1e	0.8242641797223333	0.6755264089835503	1	FALSE	0.12115650766348807	0.18942602646599624	0.02987591621514378	0.061975837331915716	0.1894260264659962	0.029875916215143794	0.12164627081395828	ASV2726	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
8b2b1ec532ef33e8351dc391b79cb918	3.2481737874023673	0.39418311721794025	1	FALSE	0.09953369251707488	0.17458994586367052	0.11628821599804515	0.05368518549490696	0.17458994586367058	0.11628821599804513	0	ASV2752	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium
f24e04922454bbbd5835104ca01a7165	4.931994358264515	0.16984823115788947	1	FALSE	0.12059315816084029	0.11589781339764563	0	0	0.11589781339764564	0	0	ASV2725	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
683115fc76181678173b3098e8c1bcf0	0.08321771000433104	0.08151017789769496	1	FALSE	0.004117155660530853	0.03189272299199222	0.054934547074761086	0.03373556231631995	0.03189272299199222	0.054934547074761086	0.08703869055207543	ASV1938	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita
4eea4c3766f6d5a2c06757d48ee6adda	0.7233313565385802	0.6069696218310351	1	FALSE	0.033631328261573556	0.020484539591158316	0.13891308873531552	0.04937616282210284	0.020484539591158295	0.13891308873531552	0.08129407909643405	ASV2710	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Vitellibacter
ba159b61b1ff3e8a49aa24f98b5c2361	2.2251209634825697	0.6574324215130164	1	FALSE	0.10033410933925883	0.14331293665164976	0.09112965158716446	0.25099883111582966	0.14331293665164976	0.09112965158716449	0.38785518444415074	ASV2620	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter
732efda0b1b9c709dc6dc926ad863a28	0.22575296315420473	0.21347802501889118	1	FALSE	0.1291972096366807	0.23782695774574614	0.003521937166153819	0.07276130481041025	0.23782695774574616	0.0035219371661538005	0.12098895971150325	ASV2140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Hwangdonia; s__Hwangdonia_seohaensis
67bd80eb4a921fa9f219d269555d3d1a	0.7493376989641394	0.6249661746398566	1	FALSE	0.1874265093101573	0.25525881212297624	0.020064622435622292	0.05937838717872682	0.25525881212297624	0.0200646224356223	0.3135029690644273	ASV1832	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
4b1d96c95e343ef5345210ee1db4d10b	1.417232401811493	0.9846500103960629	1	FALSE	0.07485570456471306	0.21574793788530672	0.021197049658857485	0.229445027024285	0.2157479378853067	0.02119704965885749	0.2202520628086422	ASV1814	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
7f5459232daecd76194e7d8fa501a039	0.43269172891004526	0.38908665028245504	1	FALSE	0.11497387479217061	0.2074931970288157	0.03755457192347492	0.03426845388232273	0.2074931970288157	0.03755457192347492	0.18740501185990874	ASV1841	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
07046c6c9b1d615c21dd884bd8e3071b	0.07530850643281589	0.07390829331515332	1	FALSE	0.06399893950496807	0.06642438383985394	0.00962350891396473	0.011050846731661446	0.06642438383985394	0.009623508913964728	0.08495215650162644	ASV1795	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
b3bdfe47d67d3b564bdb5ee2292a140b	3.110260506260055	0.4223237527085649	1	FALSE	0.0672281519028908	0	0.01928338935451788	0.11269909258178311	0	0.019283389354517875	0.04682508945576508	ASV1804	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
cc2cb0c217d040bb2b8eecfd81108a24	0.032623065540794124	0.0323584402080468	1	FALSE	0.018371574114417227	0.031849058495768086	0.003945945161421997	0.0011247749716557036	0.031849058495768086	0.0039459451614220035	0.02949545292570421	ASV1809	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
7c2bb79b4beff3c5cc3906bec0da55bd	0.059081307629757523	0.058217187201263426	1	FALSE	0.030409547345561137	0.06363338094440306	0.015872014177213588	0.016714205551759165	0.06363338094440305	0.015872014177213588	0.033030947744862066	ASV1988	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__Aquimarina_longa
70da8f3f9b88d34fd57ebed91a50eade	0.13389462213585163	0.12951104585730516	1	FALSE	0.06844471485789037	0.08074729887301477	0.05162865839687275	0.056838439727623466	0.08074729887301477	0.05162865839687276	0.18172399919733032	ASV1978	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina
d75df53c099f7295ffae87184594c44f	3.4065171771961427	0.3641784049097747	1	FALSE	0.005215246956334952	0.052728329267146594	0.03725467057861895	0.09507961812286074	0.05272832926714662	0.037254670578618955	0.11359376781259156	ASV1994	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__Aquimarina_sp.
ef0e2da1ffec9f38cb8f7303dc40e965	1.433712200875934	0.9765699284845955	1	FALSE	0.08947238213958883	0.05611220729991279	0.17636931161362443	0.12270969449374328	0.0561122072999128	0.17636931161362446	0.07016905428500042	ASV1975	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina
c2005033a2bdf2f6206bb36d776c5716	5.610420348635021	0.120988111079082	1	FALSE	0.2191630710451021	0.6082968823324723	0.019572643651642466	0.6664094699945835	0.6082968823324721	0.019572643651642463	0.5380568198520598	ASV1799	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
c4f77953ccec54bcdfcccbb4290efd7e	0.8870573290818375	0.7164643250196402	1	FALSE	0.048719492823714794	0.13571360453294398	0.06350114310378933	0.05245818483129206	0.13571360453294395	0.06350114310378933	0.053645317616180715	ASV1810	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
3a1641f08347c4e6057b406da82e011c	5.676699102604136	0.11704434829562656	1	FALSE	0.05914829979338485	0.07815487227246527	0	0	0.07815487227246527	0	0	ASV2668	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__Flavobacteria_bacterium
e19b07e70db1b0f649c71b87c2e56d8f	0.5665011361883799	0.49333799300960857	1	FALSE	0.015384749744397588	0.01177888738443549	0.04370055854788135	0.025949776799846672	0.011778887384435489	0.04370055854788136	0.027208470378088104	ASV2159	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Kordia; s__Kordia_sp.
5d8e91e2e8040916c318bf229e077cec	3.660335639223015	0.32077329898263873	1	FALSE	0.07519001938027409	0.1136234439753607	0.17725772777928658	0.3243317755498293	0.1136234439753607	0.17725772777928664	0.44890679939425554	ASV2056	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia
137ebb990406e1772621263dbf91746a	13.508089056433311	0.0023323070579499222	1	FALSE	0.03451828393290199	0.04333339169764416	0	0	0.04333339169764416	0	0	ASV2275	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group
85aea66ccb2d938bc78e194dd36926fc	26.9531447645086	2.8069131496483477e-6	0.0027479679735057322	TRUE	0.0909370351467876	0.07468137297295198	0	0	0.074681372972952	0	0	ASV2276	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group
dcccfead9b7a30e12e1cc1095b3e4725	2.1569867459379872	0.6802151101306233	1	FALSE	0.13078578596866478	0.30121536806497395	0.06844952543496986	0.14936505556633112	0.301215368064974	0.06844952543496984	0.1068891589752915	ASV1967	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquibacter; s__uncultured_bacterium
8a0cf0df79e9734ffd7cea66481e6e68	3.720870400793579	0.3112097926350076	1	FALSE	0.09963244939170689	0.2178846601456453	0.1395974313189133	0.3782571432511316	0.21788466014564534	0.13959743131891336	0.509434575857096	ASV1960	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquibacter
e75a01f663045714d1ec934d2d1ca1aa	2.1901726014263008	0.6690214743754186	1	FALSE	0.12283554067845488	0.25711190421491137	0.052684137068127926	0.3173891785838241	0.2571119042149114	0.05268413706812789	0.4484520073320834	ASV2143	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Hyunsoonleella
e94a4d91cf4c2ef3d54753b1c3cfc2cd	0.6447534709058659	0.5511495554989314	1	FALSE	0.011823613164547999	0.017481532970958613	0.08678387940590314	0.05242360445109598	0.017481532970958613	0.08678387940590314	0.08748301291766361	ASV2114	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium_dongtanense
63b88e3b135d43f20b35658142cca772	0.20880374858796028	0.19827361818678005	1	FALSE	0.10269655832271199	0.18508138221441583	0.007842047810451181	0.052863827439692986	0.18508138221441583	0.007842047810451195	0.11541538636334832	ASV2097	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
735fffdb6340f2c3ec9945fd43e0b3e1	1.0770288456982433	0.83277077354792	1	FALSE	0.0869136416274816	0.16155815539674345	0.024626959778870448	0.10180688576360782	0.16155815539674345	0.02462695977887045	0.07529601355544792	ASV2260	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides_odoratimimus
8e455f89c28c26f0f2663156656598ec	1.6826164846793166	0.8622922214373108	1	FALSE	0.048121178867948984	0.11825835068643897	0.04520393122496604	0.04153548932278325	0.11825835068643893	0.045203931224966055	0.06372863659857278	ASV1812	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
438bab2c59e73af51135c9a804e52705	8.313588549424296	0.03131534349150172	1	FALSE	0.0144988577526779	0	0.012131938785481045	0	0	0.012131938785481047	0	ASV2235	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda
1056f0123161c9bb0a4b13fab91b54cc	1.9586389320195063	0.7511331954781257	1	FALSE	0.018572049517354403	0.031249849641702954	0.03269791562652888	0.006527968113890493	0.031249849641702965	0.032697915626528865	0.010552385518050466	ASV2196	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__uncultured_bacterium
6fdbd62f2d68b50067fdc880d9c138d3	1.3714958234794419	0.9925732889478432	1	FALSE	0.08628201338801503	0.15996413619186078	0.059429483056288056	0.18841444394799595	0.15996413619186078	0.05942948305628808	0.30415908996018626	ASV2193	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__Cytophaga_sp.
bec717ed71fc32ba72f6ba67c7e67ba2	0.34672587885327905	0.31833522353259475	1	FALSE	0.018246545907260367	0.12129162540977188	0.15176805253200548	0.027265482962088125	0.12129162540977188	0.1517680525320055	0.1011474596559169	ASV1800	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
0c5da1bafc7a7df068e38f6e5631651c	2.5477846092019947	0.5594813282238709	1	FALSE	0.12396427245223385	0.2987158613623844	0.06475217544518662	0.18229132931155975	0.29871586136238437	0.06475217544518663	0.11607968715822488	ASV1596	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_bacterium
20e38c7c738cd9c10d9c339be8479178	1.9012976389697225	0.7729803594556743	1	FALSE	0.05483177843055004	0.1484971451655716	0.06955355777266675	0.05145563531935211	0.1484971451655716	0.06955355777266677	0.08024504212069228	ASV1594	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_bacterium
e8aca3a03b44134df22608ba9fb58bcf	0.3686409445976696	0.3366615316729715	1	FALSE	0.12892359735264133	0.18215402681039614	0.04669515902672263	0.04912498230302324	0.18215402681039614	0.046695159026722624	0.10649240726997365	ASV1592	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_bacterium
3bd32ea3c8270539a987ee29ef1d5c66	5.034708393451755	0.1613455378174497	1	FALSE	0.2987128147479622	0	0.24874054359280662	0.7960071344301061	0	0.2487405435928066	0.6899563460071224	ASV330	d__Bacteria; p__Bacteroidota; c__Bacteroidia
