taxon	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01	0.6777756736046207	0.34858758830195685	-0.3291880853026638	0.44235804790432137	0.5601457838796077	0.632232640369369	1.5321879568272674	0.6223158297963355	-0.5206755619424243	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3658305217031377	0	0.022939129724711863	0.46034795532072526	0	0.022939129724711866	0.2319167820777552
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia	1.1395143684240685	1.3113056273908281	0.17179125896675962	0.8632599501083821	1.0818576842598018	1.1494796197432233	1.32001301378687	1.212086993020725	0.14945133085972873	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.040345672998331465	0.16735926516513316	0.24271109652186046	0.07925847818046991	0.16735926516513316	0.2427110965218604	0.2319180875897097
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__	2.388978844747749	2.5505343208736395	0.1615554761258906	0.5173057837032844	0.6529969376326161	0.7224365959860675	4.618117407552544	3.9058901717370698	0.2236258199314785	3.8723714817546265e-6	9.387914649624992e-5	0.8230484710186048	9.88348352035527e-5	0.0023022055310003443	1	TRUE	TRUE	FALSE	0	0	0	0	0	0	0.1341821576813654
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	-1.2584714602630562	-0.6591625947046584	0.5993088655583978	0.4929509755254547	0.6228243280357422	0.6929858858019291	-2.5529343134408142	-1.0583443276590039	0.8648211714512375	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18892086526880766	0	0.045516923862528855	0.07922881994537663	0	0.04551692386252884	0.005452733294504788
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	-2.4689432679166634	-1.360853963444121	1.1080893044725424	0.7835586369590444	0.9830121059878494	1.0501005523018108	-3.1509361922146892	-1.3843715201010374	1.0552220947257107	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.03828452387529313	0	0	0.03828452387529311	0.022187156528884096
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1)	0.7429528189819384	-0.8429683123739133	-1.5859211313558519	0.7404176567118911	0.929518391996602	0.9964938325497784	1.0034239624718104	-0.9068871790295838	-1.591501201064011	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08709312974448945	0.11190441816279838	0.1329928426380087	0.02988626114847217	0.11190441816279836	0.1329928426380087	0.09116657694755842
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__uncultured	-1.2515642556049478	-0.8762253237000571	0.37533893190489065	0.6719447442708693	0.8446297433361596	0.9117415627091813	-1.8625999626844714	-1.0374076103916252	0.41167250376257414	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2597675732953349	0.23553134233624695	0.11359634655768791	0.20289839262072148	0.235531342336247	0.11359634655768791	0.0177648895513276
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	0.8662483743822037	-2.6388996479369466	-3.5051480223191502	0.828946785303897	1.0392998159279492	1.1066453311259408	1.0449987740342483	-2.539112975384085	-3.1673634937337027	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06766530403868971	0.04312140159659938	0	0	0.043121401596599385	0	0
d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia	0.8543826772074431	1.1436831063607962	0.2893004291533531	0.598242329495238	0.7532820266407904	0.8210858758314143	1.4281548380709224	1.518266818950895	0.3523388206628369	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.29489205852954675	0.17771885568337006	0.2840470878121878	0.28205999633740897	0.17771885568337006	0.2840470878121878	0.06816779158725307
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Kangiella	-6.567781326246855e-4	-0.31463443015377096	-0.3139776520211463	0.8769462064867583	1.0988335003423317	1.1665835187894904	-7.489377658133501e-4	-0.28633494524488873	-0.26914288344048126	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04786615143982124	0.009827043165748782	0.00978176242184668	0.001444792398072768	0.009827043165748782	0.009781762421846687	0.0022325550260813244
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus	-0.30674877036065723	-0.05848809840641902	0.2482606719542382	0.2926819874702874	0.3741951006300604	0.45655169664245177	-1.0480616624615406	-0.15630375252893	0.5437734078746912	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.7364627369881834	0.4684953122529916	0.038158017876832304	0.336269491393045	0.4684953122529916	0.038158017876832304	0.2555485173018725
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter	-0.027658330432977482	0.9528032561905608	0.9804615866235383	0.6853958740161809	0.8613040098039987	0.9283546981125176	-0.04035380351928486	1.1062333918628615	1.0561282111427472	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.008884429519675155	0.00617186368377615	0.14872649772184604	0.1192232309186401	0.006171863683776149	0.14872649772184604	0.15380554413908373
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	-0.7858547257660193	0.16439290745795934	0.9502476332239786	0.850475125322149	1.0660004960254514	1.1335117608838245	-0.9240184719904039	0.15421466319283433	0.8383218119263706	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09770493218994283	0.007890727592044216	0.16127881606338768	0.12555883970497447	0.007890727592044209	0.16127881606338765	0.22252746396442188
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;__;__	0.2804387423997021	1.5327249293909222	1.25228618699122	0.5804687536413513	0.7312571057011423	0.7993316201419683	0.4831246137547899	2.0960137240940973	1.5666666442756298	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18897252699513176	0.16975091602176406	0	0	0.1697509160217641	0	0.35194575835813113
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__uncultured	-0.5443054956037137	0.9133700305124216	1.4576755261161352	0.3618455499832783	0.4603358229694472	0.536980191656071	-1.5042481402047567	1.9841385026710003	2.7145796972893885	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2586530972868464	0.3811536666369212	0	0	0.38115366663692124	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.4845382997759329	0.3625228922056564	-0.12201540757027646	0.8370094792753748	1.04929944981691	1.1167039269190444	0.5788922488612827	0.3454904053070001	-0.10926388331678355	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07002572460702572	0.072851796015471107	0.02588902171551598	0.04022706843556352	0.072851796015471107	0.025889021715515978	0.01905677871953739
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia	0.6418189504981767	-0.3045968849885107	-0.9464158354866874	0.6159517188704208	0.7752288989466308	0.8428061774670922	1.0419955506824354	-0.39291219071217837	-1.1229341464142752	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0408904693549313	0.0562492880322338	0.04095245215996097	0.08510115229457456	0.056249288032233766	0.04095245215996098	0.10913921092716612
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	-0.3723031835206912	-4.045801810123121	-3.6734986266024294	1.0531460563120307	1.3174291371018123	1.3875586802023852	-0.3535152425338272	-3.070982488685049	-2.647454611481097	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14499449383510749	0.09614126123507369	0	0	0.09614126123507369	0	0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus	-0.5620341420070127	-0.8802667129135919	-0.3182325709065792	0.8516041215615461	1.0674007839589783	1.1349214635075544	-0.6599711389095175	-0.8246824680498097	-0.2804005220969732	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0793104743426221	0.028440906197974077	0.05839686230992516	0.035787776789129026	0.028440906197974073	0.058396862309925184	0.02407521044662626
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola	0.34164245631296014	0.6085177810119364	0.2668753246989763	0.42317676859323167	0.5363791918566303	0.6093687184216998	0.8073280049107696	1.1344917741972886	0.4379537653166687	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.24917679542702684	0.20255415539096872	0.11712021835954194	0.16253114380883	0.2025541553909687	0.11712021835954191	0.045326161991671804
d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B)	0.8253309291946473	2.996718487964573	2.1713875587699256	0.6055902650229661	0.7623879858336872	0.8300927800334921	1.3628536931044424	3.9307000420364693	2.6158371822994484	0.172928625243721	8.469888859137414e-5	0.008900898988792032	1	0.0021617762488167647	0.2182774305866846	FALSE	TRUE	FALSE	0	0.060087648465964885	0	0	0.060087648465964906	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;__	-0.6311920756165005	-1.2182543732773665	-0.587062297660866	0.6726880855647016	0.8455511810590729	0.9126591462472972	-0.9383131486365386	-1.4407813513446626	-0.6432437565270328	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1578003280175568	0.13142779060674517	0.018697450190519972	0.012569143160448796	0.13142779060674514	0.018697450190519972	0.11972408307705218
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter	1.3369016789223291	0.7181429263753555	-0.6187587525469737	0.8600774885588522	1.0779103861441655	1.1455039481248117	1.5543967801813352	0.6662362062807948	-0.5401629156842984	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07004516486183429	0.03864871331452888	0.01571840315144457	0.03083339921828843	0.03864871331452881	0.01571840315144457	0.03332194513801381
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Rheinheimera	0.10315230992593147	-1.8276822082788098	-1.9308345182047413	0.9320712457211638	1.167213726290667	1.2355722514752627	0.11066998408058418	-1.565850509732327	-1.5627046624746883	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.005517466178837226	0.003614394884271056	0.09174796116044849	0.0816574095134121	0.003614394884271057	0.09174796116044849	0.0840631604903927
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured	2.763106933540633	2.4141892984216473	-0.34891763511898555	0.7599920679380043	0.9537892501913215	1.0207988367869507	3.635704963391843	2.5311559109492823	-0.3418084176283281	2.772214729231342e-4	0.011368730172897301	0.7324950743836877	0.007075544978145842	0.27879624454766616	1	TRUE	FALSE	FALSE	0	0	0	0	0	0	0.0016711956503669087
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured	1.1696640768372621	5.8320603485364435	4.662396271699182	0.9510625848952381	1.1907736062736312	1.2593732497051497	1.2298497442900707	4.897707102181335	3.702156031018416	0.218753376432277	9.69614185280005e-7	2.1377507603766684e-4	1	2.474753743660813e-5	0.005242422633908323	FALSE	TRUE	TRUE	0.21294170395354475	0.057291100347381246	0	0	0.05729110034738125	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella	1.834690583747172	0.19493025761069432	-1.6397603261364777	0.9747968336399208	1.220218645585423	1.2891402218231132	1.8821261214979352	0.1597502696061269	-1.2719798035759946	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0958571650233664	0	0.13971681311581527	0.09362576268146901	0	0.13971681311581524	0.24164172396304578
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis;g__Anderseniella	0.39275027408942426	-0.06288154794739292	-0.4556318220368172	0.3776836649571329	0.47998552891712337	0.5555642122871112	1.0398921386605413	-0.13100717450640134	-0.8201245003905152	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18553496858957033	0.3354652883611946	0.027069360120340745	0.3602164191312658	0.33546528836119455	0.02706936012034074	0.30539877017599076
d__Bacteria;__;__;__;__;__	1.4882632728373093	1.39481332688944	-0.09344994594786926	0.6480018764745173	0.814951808302366	0.8822190005547015	2.2966959307807424	1.7115285992124971	-0.10592601824389629	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09566579593118753	0	0	0	0	0	0.06260933500995577
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1	1.9208242843519792	2.11518806422687	0.19436377987489073	0.7491705993195437	0.940371217829466	1.0073582689768248	2.5639344177369274	2.2493117867953014	0.1929440456892326	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.04068814004010751
d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus	-0.019911075373724225	2.672537567410671	2.692448642784395	0.5223855809224416	0.659290360397745	0.7285943290908654	-0.03811566800631202	4.053657884211061	3.6954015908194244	0.9695954591251145	5.0422941591678765e-5	2.195395031864067e-4	1	0.0012869486169322319	0.005383784124294343	FALSE	TRUE	TRUE	0.3185637249270812	0.07667896839356682	0	0	0.07667896839356683	0	0
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales	0.32854996104737616	3.1366910496668603	2.808141088619484	0.5585741615789607	0.7041274343598772	0.7725998725440631	0.5881939832638177	4.454720689186651	3.634664188297972	0.556402095458888	8.400248246259267e-6	2.783429501238939e-4	1	2.144001821622173e-4	0.006825825576884414	FALSE	TRUE	TRUE	0.3534417241470953	0.3021134256481189	0	0	0.3021134256481188	0	0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22	1.4186398937104145	2.394044992522422	0.9754050988120075	0.7972503180177223	0.9999909393698599	1.0671429502433576	1.7794159019437095	2.3940666842751788	0.9140341493982324	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12493341371801892	0	0	0	0	0	0.03929370761679392
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11	0.6729206615578337	1.3888601718568996	0.7159395102990659	0.5321460434310065	0.6713829434629939	0.7404398013496133	1.264541322564731	2.068655728269112	0.9669111641407035	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.296975811523644	0.05658649598745841	0	0	0.056586495987458414	0	0.1297087784116066
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	-0.7437694330953116	-0.47810573635952175	0.2656636967357899	0.46125717196332966	0.5835602418408552	0.6548549102530689	-1.6124831835773428	-0.8192911409648563	0.40568329346896714	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.26179681675740274	0.18502540649028423	0.00664706877578684	0.13654412847991576	0.18502540649028423	0.006647068775786842	0.0764319692616565
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia	1.0215736817390317	4.695277091538513	3.673703409799481	0.9555425123226257	1.1963313580478743	1.2649900547489676	1.069103329851756	3.9247295993311404	2.9041361993383523	0.2850231113895037	8.682721208429955e-5	0.003682679168008016	1	0.0022160976130438915	0.0903106245200735	FALSE	TRUE	FALSE	0.02673023269694471	0.021003813274638534	0	0	0.02100381327463854	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Luteibaculum	0.43437560469395725	-0.020379313322564412	-0.4547549180165217	0.40990977645535354	0.519938086347187	0.5936146048282199	1.0596858861239395	-0.03919565397822423	-0.7660777115618955	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.17461564486035358	0.2844899562727074	0.009930375322529491	0.23537031342055195	0.28448995627270734	0.009930375322529491	0.17052777824503126
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	-0.8054812428791787	-0.7086094270061752	0.09687181587300342	0.8123942652623752	1.0187715027667483	1.0860081446514624	-0.9914905573823026	-0.6955528546703118	0.08919989813160466	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.23831123187144027	0.22715340954029667	0.1480068796792816	0.13888112994144394	0.2271534095402967	0.1480068796792816	0.009621407722712451
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__	1.447968121921628	-1.6921278868220786	-3.140096008743707	0.7779335709781882	0.9760367558264604	1.0431027910214299	1.8613004708113137	-1.7336722994507179	-3.0103418721263835	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01235239894262184	0.10277021235199531	0.07713723351195512	0	0.10277021235199532	0.07713723351195506	0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group	-0.13431944821213387	-0.010855640372565666	0.1234638078395682	0.5085334869297939	0.642128997846282	0.7118147940014405	-0.26413097989489426	-0.01690570027046867	0.17344934227275746	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1886251043638399	0.07574230309141304	0.025969789190516526	0.014001918503664388	0.07574230309141304	0.02596978919051653	0.05536414355214633
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus	0.6127428589068434	1.8798809348892418	1.2671380759823982	0.6879395088312332	0.8644572390240567	0.93149837839474	0.8906929330863054	2.1746372753053285	1.360322363809231	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18895899461545973	0.12176493500845698	0	0	0.12176493500845696	0	0.019699733202841616
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter	0.5928808593985041	-3.066104740106686	-3.65898559950519	0.6992591113508588	0.878489992916885	0.9454961352119716	0.8478700524232732	-3.490198823923056	-3.869910688407921	0.39651034442357447	4.8266130859865656e-4	1.0887523099800487e-4	1	0.011836340398557825	0.0027788308957798474	FALSE	TRUE	TRUE	0.11262810776543818	0.059467782489594195	0	0	0.05946778248959423	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litoreibacter	0.24682119027879257	0.8617928044048425	0.61497161412605	0.7120655765445139	0.8943666764889501	0.9613475102051378	0.34662705010479167	0.963578839708134	0.6396975158284062	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.050253811617675004	0.007923280191248898	0.01763100305979904	0.012970871180801417	0.007923280191248905	0.017631003059799047	0.022520706184774454
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter	1.1458301329689617	-2.8562371434984812	-4.002067276467443	0.8899767130886204	1.1149964854974366	1.1828773138325792	1.2874832746942497	-2.561655736721197	-3.3833325144266677	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.031026267474814406	0.06365989330494455	0	0	0.06365989330494455	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured	0.5787313272679239	1.7897578327407373	1.2110265054728133	0.6002947158517836	0.755825428932373	0.8236008747832606	0.9640786633391191	2.3679513340386364	1.4704045886200738	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.29275005354858596	0.14704465948705858	0	0	0.1470446594870586	0	0.2071862721149904
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__uncultured;g__uncultured	0.6104991502488246	2.053732234654395	1.4432330844055705	0.49030232362263987	0.6195430332988872	0.6897905616868828	1.245148392808136	3.3149145810241234	2.092277228143198	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.5490636599214639	0.37245003221744905	0	0	0.37245003221744905	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales	1.1628633476852797	0.6751579704545978	-0.48770537723068186	0.811752225233175	1.0179752687574504	1.085208026648561	1.4325348444240462	0.6632361228958947	-0.4494118779574994	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.13138981770550412	0.051628198489278576	0.25739075930780964	0.054615998077519025	0.05162819848927855	0.25739075930780964	0.1495317164666543
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea	2.932117585109039	0.8425080796164377	-2.089609505492601	0.9330527469880062	1.1684313133047288	1.2368019261558036	3.1424992794611315	0.7210591414513984	-1.6895263997424974	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.03198752071108773	0	0.105953121259976	0	0	0.105953121259976	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus	3.3547391711646215	2.110497784080302	-1.2442413870843194	0.9115172363702733	1.1417163548449725	1.2098314738919826	3.680390273828976	1.8485307450701056	-1.0284419061124617	2.3287725384153732e-4	0.06452560091886075	0.3037420046547192	0.005943744063432468	1	1	TRUE	FALSE	FALSE	0	0	0	0	0	0	0.24729533060822217
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas	0.797592320270045	1.1535810469258008	0.35598872665575576	0.6303930622218374	0.7931268649815176	0.8605491592732952	1.2652301683951108	1.4544722891875348	0.41367622386195374	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.19476297115671592	0.11666276207794149	0.15044620350994864	0.1569424082494792	0.11666276207794146	0.1504462035099486	0.026155899498763572
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Pelagibius	1.3706369654077917	-0.246908261708787	-1.6175452271165787	0.7639330930581595	0.9586760228192495	1.0256960028517008	1.7941845665055418	-0.25755130600083814	-1.5770220636712862	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.019353863509392506	0.029751850679632118	0.045250808523213774	0.024365117331828303	0.029751850679632045	0.04525080852321378	0.06873913064821865
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	-1.7662106104428694	-1.4898110004417786	0.2763996100010908	0.5915621470961346	0.7450038059299455	0.8129041290368371	-2.9856721210321844	-1.9997360934044264	0.34001501545893326	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.05095880969668714
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured	0.13265173707558614	1.9147164565785482	1.782064719502962	0.5419569186938236	0.6835383194787082	0.7523641949360267	0.2447643576454224	2.8011837844567107	2.3686197874614305	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.23529317709263775	0.2181571685685565	0	0	0.21815716856855646	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;__	0.48617410174276166	1.7905296322025914	1.3043555304598298	0.5956464465832034	0.7500651295438695	0.8179057316641043	0.8162125444239513	2.3871655429328524	1.5947504461253728	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1389407540006735	0.03127044544294082	0	0	0.031270445442940824	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudofulvibacter	0.5394668195998952	3.2442511307681925	2.7047843111682974	0.6141713993836171	0.773022518646911	0.8406207160001737	0.8783652578763916	4.196839099133735	3.217603682238707	0.3797455319427739	2.7066608228717972e-5	0.0012926629684754118	1	6.908231238683557e-4	0.03170007341153549	FALSE	TRUE	TRUE	0.1773747823453022	0.13932947878300828	0	0	0.13932947878300825	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	-0.7541658952032791	-0.32814382478486714	0.426022070418412	0.5159874320837794	0.6513636278154066	0.7208393127129307	-1.4615974116998016	-0.5037797794841894	0.5910083744115554	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.20344466717555262	0.18818764976409774	0.029691015114564328	0.13474161905063745	0.18818764976409777	0.029691015114564328	0.07270545837984252
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	2.1268743175416494	-1.0012477619548845	-3.128122079496534	0.844718323672189	1.058860430580489	1.1263247902503508	2.517850338910167	-0.9455899314378761	-2.7772824558014384	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0977663951094525	0	0.04844771815315068	0	0	0.04844771815315068	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum	0.21161258636193664	3.2491800029580378	3.0375674165961013	0.7345996526182356	0.9223047885079144	0.9892758843391198	0.2880651870821258	3.5228918286486333	3.0704957683521528	0.7732968402848782	4.2686554335027093e-4	0.0021370371452865493	1	0.010894922098739993	0.05240672630133477	FALSE	TRUE	FALSE	0.1182324747257137	0.05177640498301754	0	0	0.05177640498301755	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea	-1.1666672764252797	-0.6660950765104423	0.5005721999148374	0.6433005302420903	0.8091246603022216	0.8764297499707971	-1.8135649227371742	-0.8232292367181648	0.5711492563226164	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.042366432166705804	0.07750885833524648	0.03170027291808571	0.06718601127820716	0.07750885833524644	0.0317002729180857	0.008517438864421306
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium	1.4426859155603944	0.06855996397244754	-1.374125951587947	0.776427811975917	0.9741695632608802	1.0412299739221322	1.8581069525174905	0.07037785469600773	-1.3197141707435232	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.22070453460957584	0	0.17406540229233153	0.08917237295259232	0	0.17406540229233153	0.1776237467747417
