# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae	68.0	0.0	18.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	9.0	0.0	413.0	37.0	41.0	33.0	0.0	39.0	0.0	0.0	238.0	13.0	28.0	0.0	0.0	0.0	82.0	22.0	8.0	14.0	0.0	8.0	8.0	21.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria;f__Candidatus_Moranbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	138.0	76.0	311.0	0.0	0.0	6.0	0.0	0.0	0.0	164.0	4.0	0.0	0.0	0.0	0.0	132.0	0.0	12.0	0.0	4999.0	0.0	428.0	0.0	9994.0	0.0	45.0	29.0	0.0	3.0	91.0	0.0	3.0	3.0	0.0	0.0	196.0	0.0	99.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	22.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	271.0	0.0	44.0	869.0	1370.0	2663.0	22.0	0.0	31.0	0.0	0.0	45.0	0.0	0.0	58.0	39.0	0.0	0.0	11.0	10.0	460.0	8.0	51.0	21.0	264.0	18.0	0.0	321.0	0.0	0.0	52.0	0.0	30.0	0.0	26.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	967.0	12.0	0.0	0.0	0.0	24.0	73.0	0.0	0.0	0.0	12.0	0.0	26.0	0.0	0.0	0.0	20.0	0.0	0.0	14.0	33.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA011-D5	0.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	139.0	0.0	104.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6382.0	0.0	0.0	0.0	0.0	25.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	9.0	101.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0	199.0	9.0	406.0	29.0	17.0	123.0	0.0	7.0	110.0	13.0	2828.0	191.0	17.0	4.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadia;f__Geopsychrobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	32.0	11.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;__;__;__	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	28.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	23.0	0.0	59.0	0.0	0.0	20.0	0.0	42.0	0.0	31.0	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria	0.0	9.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	660.0	188.0	18229.0	0.0	11.0	398.0	25.0	21.0	5.0	6622.0	23.0	6.0	8.0	5.0	91.0	0.0	0.0	21.0	0.0	23543.0	0.0	143.0	67.0	7223.0	21.0	53.0	17.0	67.0	0.0	1053.0	0.0	112.0	84.0	3.0	3.0	177.0	363.0	151.0	0.0	41.0	0.0	0.0	24.0	244.0	0.0	18.0	0.0	0.0	0.0	8.0	6.0	0.0	6.0	24.0	53.0	3.0	0.0	35.0
d__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15;f__MBNT15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Piscirickettsiales;f__Piscirickettsiaceae	6.0	38.0	0.0	0.0	102.0	0.0	4.0	0.0	15.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	4.0	0.0	0.0	0.0	0.0	61.0	0.0	3.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2	94.0	0.0	0.0	2.0	0.0	187.0	396.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	0.0	21.0	5.0	18.0	0.0	0.0	0.0	383.0	0.0	5.0	0.0	0.0	389.0	0.0	0.0	11.0	0.0	0.0	9.0	0.0	6225.0	79.0	0.0	255.0	13.0	5.0	0.0	277.0	134.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	12.0	0.0	0.0	4.0	100.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	8.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae	0.0	385.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	4.0	203.0	0.0	3.0	0.0	0.0	6870.0	0.0	402.0	2.0	0.0	24.0	0.0	0.0	82.0	2.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	12.0	30.0	25.0	0.0	0.0	0.0	0.0	0.0	7.0	59.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	81.0	25.0	0.0	330.0	121.0	25.0	0.0	178.0	9.0	191.0	302.0	656.0	24.0	391.0	193.0	33.0	205.0	44.0	199.0	102.0	17.0	0.0	149.0	43.0	42.0	1417.0	306.0	33.0	20.0	22.0	228.0	38.0	0.0	21.0	10.0	82.0	74.0	5.0	6.0	59.0	73.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	54.0	0.0	0.0	12.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__	6.0	89.0	0.0	0.0	122.0	0.0	18.0	0.0	112.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	80.0	0.0	269.0	8.0	106.0	4.0	45.0	0.0	126.0	33.0	0.0	534.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	1123.0	14.0	0.0	0.0	0.0	0.0	0.0	17.0	36.0	26.0	729.0	242.0	0.0	152.0	19.0	0.0	9.0	2.0	6.0	65.0	71.0	3.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	643.0	282.0	2322.0	0.0	0.0	9.0	0.0	63.0	0.0	1488.0	34.0	0.0	0.0	18.0	263.0	0.0	0.0	85.0	0.0	326.0	0.0	2289.0	0.0	26.0	190.0	0.0	0.0	3.0	7.0	2750.0	0.0	398.0	90.0	11.0	49.0	0.0	0.0	323.0	0.0	1582.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	11.0	0.0	6.0	121.0	312.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	41.0	0.0	0.0	166.0	0.0	0.0	83.0	25.0	23.0	0.0	13.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	14.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0	32.0	0.0	0.0	5.0	0.0	0.0	135.0	4.0	3756.0	292.0	0.0	0.0	50.0	686.0	0.0	0.0	0.0	0.0	241.0	0.0	6.0	3.0	1707.0	0.0	24.0	0.0	36.0	8.0	535.0	27.0	41.0	222.0	76.0	13.0	13.0	2.0	7.0	0.0	0.0	0.0	2.0	0.0	89.0	0.0	75.0	0.0	0.0	0.0	4.0	0.0	10.0	12.0	134.0	37.0	8.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae	4.0	0.0	0.0	0.0	10.0	0.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	68.0	107.0	0.0	34.0	2.0	0.0	0.0	0.0	29.0	79.0	0.0	3.0	38.0	4.0	48.0	161.0	10.0	0.0	21.0	6.0	2.0	3.0	19.0	4.0	87.0	11.0	0.0	6.0	24.0	0.0	7.0	0.0	13.0	0.0	4.0	0.0	0.0	0.0	18.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1	22.0	32.0	0.0	7.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	17.0	65.0	6.0	0.0	148.0	0.0	22.0	15697.0	0.0	1580.0	0.0	4.0	120.0	7.0	11.0	179.0	4.0	0.0	241.0	14.0	269.0	0.0	0.0	3.0	12.0	8.0	12.0	14.0	17.0	10.0	19.0	216.0	10.0	0.0	3.0	0.0	0.0	5.0	377.0	0.0
d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae	0.0	22.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	362.0	0.0	807.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	53.0	10.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae	0.0	61.0	0.0	0.0	39.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1637.0	0.0	0.0	58.0	113.0	3407.0	11.0	2.0	96.0	0.0	4.0	23.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	4.0	16.0	72.0	1658.0	28.0	1585.0	17.0	90.0	447.0	0.0	103.0	161.0	22.0	72.0	0.0	100.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__LCP-89;c__LCP-89;o__LCP-89;f__LCP-89	0.0	0.0	0.0	0.0	16.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	598.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	26508.0	0.0	0.0	0.0	12553.0	135.0	0.0	5.0	11830.0	6282.0	0.0	0.0	3573.0	0.0	0.0	0.0	0.0	543.0	0.0	3652.0	0.0	15.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	11232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	51.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae	0.0	134.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	27.0	9.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA286-E23	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	0.0	8.0	0.0	0.0	0.0	64.0	45.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae	16.0	8.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	169.0	0.0	15.0	12.0	0.0	16.0	42.0	0.0	0.0	0.0	0.0	746.0	0.0	0.0	0.0	0.0	127.0	995.0	0.0	0.0	521.0	5.0	0.0	36.0	0.0	0.0	19.0	0.0	0.0	0.0	17.0	0.0	11.0	154.0	8.0	14.0	10.0	14.0	9.0	7.0	12.0	7.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae	16.0	20.0	0.0	0.0	40.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	4.0	8.0	66.0	543.0	0.0	0.0	0.0	0.0	4.0	136.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	863.0	240.0	352.0	17.0	12.0	809.0	181.0	0.0	78.0	0.0	0.0	0.0	57.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae	423.0	20.0	22.0	732.0	50.0	0.0	9.0	0.0	92.0	0.0	33.0	0.0	0.0	65.0	437.0	0.0	0.0	14.0	0.0	17.0	0.0	0.0	6.0	0.0	229.0	0.0	7.0	126.0	7.0	0.0	0.0	11.0	8.0	8.0	3.0	0.0	37.0	13.0	0.0	2352.0	12.0	0.0	11.0	23.0	411.0	130.0	212.0	105.0	0.0	313.0	2242.0	119.0	47.0	0.0	1019.0	45.0	122.0	0.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	98.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	177.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	475.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	483.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0	0.0	0.0	9.0	5.0	37596.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	15.0	0.0	0.0	3313.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	78.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10785.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	7.0	220.0	2.0	0.0	20.0	24.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	22.0	12.0	0.0	16.0	14.0	79.0	0.0	13.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353_marine_group;f__UBA10353_marine_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	9.0	63.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae	29.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	0.0	0.0	5.0	43.0	98.0	425.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	160.0	0.0	0.0	46.0	0.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0	38.0	0.0	27.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0	0.0	13.0	128.0	0.0	0.0	0.0
d__Bacteria;p__Spirochaetota;c__MVP-15;o__MVP-15;f__MVP-15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	595.0	0.0	74.0	0.0	5.0	30.0	1753.0	0.0	0.0	0.0	17.0	4.0	14.0	0.0	32.0	0.0	0.0	130.0	0.0	9.0	6.0	0.0	518.0	43.0	24.0	0.0	38.0	90.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	261.0	384.0	14.0	41.0	23.0	0.0	24.0	117.0	45.0	105.0	0.0	0.0	0.0	32.0	0.0	2.0	18.0	0.0	5.0	8.0	230.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	6.0	43.0	0.0
d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	12.0	3912.0	0.0	0.0	9.0	0.0	0.0	43.0	0.0	0.0	812.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	5.0	0.0	53.0	21.0	10.0	19.0	0.0	0.0	33.0	0.0	0.0	3.0	4.0	0.0
