# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86_clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8807.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	26.0	0.0	0.0	11.0	39.0	387.0	0.0	0.0	13.0	0.0	0.0	27.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	0.0	0.0	62.0	114.0	54.0	129.0	30.0	127.0	2137.0	61.0	101.0	387.0	35.0	53.0	599.0	508.0	21.0
d__Bacteria;p__Dadabacteria;c__Dadabacteriia;o__Dadabacteriales	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	660.0	219.0	3075.0	8.0	0.0	26.0	80.0	0.0	0.0	971.0	55.0	0.0	0.0	8.0	117.0	0.0	0.0	112.0	0.0	416.0	0.0	846.0	61.0	444.0	26.0	0.0	0.0	0.0	0.0	216.0	0.0	19.0	90.0	0.0	0.0	65.0	6.0	354.0	0.0	506.0	55.0	0.0	0.0	78.0	66.0	324.0	0.0	0.0	6.0	221.0	318.0	13.0	147.0	724.0	807.0	273.0	4185.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales	66.0	68.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	14.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	9.0	0.0	977.0	0.0	0.0	244.0	0.0	0.0	1482.0	0.0	0.0	38.0	0.0	2.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	34.0	124.0	0.0	16.0	14.0	56.0	69.0	0.0	369.0	97.0	1692.0	21.0	320.0	97.0	1749.0	60.0	487.0	298.0	15.0	264.0	24.0	59.0	210.0	8.0	0.0	102.0	174.0	1051.0	54.0	32.0	273.0	171.0	30.0	113.0	12.0	0.0	206.0	119.0	0.0	0.0	108.0	11.0	0.0	949.0	1028.0	269.0	3070.0	1425.0	1409.0	5273.0	6510.0	4710.0	6682.0	15722.0	2028.0	2408.0	778.0	61.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__	807.0	567.0	114.0	423.0	1457.0	27.0	89.0	8.0	100.0	0.0	0.0	104.0	9.0	9.0	116.0	308.0	1037.0	0.0	2338.0	529.0	192.0	159.0	2449.0	0.0	0.0	71.0	6.0	1072.0	5.0	3744.0	1703.0	3.0	2178.0	5448.0	24.0	0.0	5069.0	7643.0	628.0	30803.0	132.0	86.0	2187.0	118.0	164.0	1806.0	744.0	504.0	199.0	1074.0	192.0	141.0	372.0	159.0	227.0	909.0	1635.0	202.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	246.0	13.0	0.0	14.0	24.0	0.0	0.0	9.0	38.0	0.0	0.0	215.0	0.0	0.0	0.0	175.0	16.0	0.0	819.0	606.0	18.0	28.0	105.0	0.0	0.0	120.0	92.0	26426.0	45.0	79.0	1542.0	20.0	243.0	3264.0	18.0	0.0	1700.0	2100.0	855.0	387.0	40.0	0.0	0.0	378.0	0.0	63.0	109.0	228.0	28.0	67.0	11.0	0.0	49.0	5.0	0.0	27.0	481.0	77.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales	122.0	35.0	38.0	15.0	14.0	0.0	0.0	51.0	1330.0	0.0	3.0	7.0	0.0	0.0	9.0	4.0	29.0	123.0	0.0	0.0	16.0	0.0	91.0	0.0	12.0	0.0	0.0	509.0	11.0	0.0	34.0	7.0	0.0	43.0	9.0	0.0	110.0	0.0	0.0	0.0	17.0	0.0	0.0	108.0	8.0	10.0	107.0	6.0	0.0	286.0	245.0	34.0	16.0	2.0	78.0	26.0	19.0	0.0
d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales	6058.0	1682.0	9150.0	10023.0	649.0	13821.0	2777.0	8974.0	1660.0	1227.0	2803.0	230.0	166.0	3154.0	2406.0	1393.0	1872.0	9110.0	2008.0	11634.0	917.0	719.0	9948.0	1330.0	27079.0	2181.0	765.0	16624.0	83.0	6914.0	549.0	84.0	2963.0	1454.0	39.0	11672.0	4946.0	9254.0	871.0	10076.0	14307.0	8064.0	8938.0	4727.0	101.0	858.0	992.0	106.0	417.0	3561.0	2683.0	1328.0	196.0	875.0	1580.0	416.0	22640.0	36649.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales	0.0	624.0	0.0	0.0	914.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	21.0	0.0	0.0	510.0	0.0	164.0	181.0	0.0	4.0	0.0	0.0	6.0	10.0	0.0	0.0	7.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	3.0	0.0	24.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	0.0	0.0	0.0	96082.0	16.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	6.0	0.0	44.0	6819.0	0.0	4.0	0.0	0.0	102.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales	225.0	171.0	0.0	0.0	25.0	0.0	0.0	0.0	6.0	0.0	0.0	31.0	0.0	0.0	0.0	147.0	419.0	0.0	635.0	484.0	0.0	33.0	82.0	0.0	0.0	35.0	0.0	2510.0	38.0	45.0	1435.0	64.0	300.0	2867.0	81.0	0.0	429.0	303.0	67.0	783.0	14.0	9.0	0.0	46.0	0.0	214.0	544.0	125.0	154.0	1277.0	70.0	61.0	8530.0	35.0	39.0	437.0	1885.0	58.0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales	10.0	16.0	0.0	0.0	0.0	0.0	164.0	0.0	15.0	0.0	0.0	73.0	96.0	0.0	0.0	30.0	10042.0	0.0	301.0	436.0	0.0	27.0	1967.0	0.0	0.0	0.0	0.0	1976.0	0.0	25.0	1027.0	0.0	47.0	4993.0	0.0	0.0	166.0	0.0	42.0	7.0	936.0	983.0	1565.0	68.0	0.0	341.0	58.0	55.0	170.0	1031.0	26.0	64.0	36.0	35.0	9.0	2290.0	7316.0	40.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	23.0	0.0	2104.0	37.0	2.0	13043.0	3.0	23.0	0.0	133.0	0.0	0.0	0.0	0.0	3.0	2.0	11.0	458.0	0.0	0.0	0.0	194.0	22.0	1792.0	175.0	49.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	123.0	35.0	21.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	10.0	3.0	2.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19	59.0	14.0	0.0	0.0	23.0	0.0	0.0	0.0	45.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	20.0	0.0	2.0	10.0	0.0	219.0	9153.0	72.0	2191.0	51.0	0.0	118.0	0.0	29.0	333.0	9.0	0.0	145.0	486.0	8.0	0.0	0.0	4.0	4.0	10.0	66.0	9.0	23.0	2.0	0.0	87.0	2.0	0.0	68.0	0.0	94.0	10.0	47.0	0.0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales	41.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	638.0	0.0	0.0	2.0	0.0	82.0	0.0	3.0	0.0	0.0	1232.0	0.0	293.0	20.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	5.0	18.0	0.0	0.0	0.0	0.0	184.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	7454.0	182.0	6150.0	513.0	15.0	165.0	2582.0	19157.0	0.0	3977.0	0.0	602.0	482.0	5798.0	154.0	2485.0	25692.0	17.0	13766.0	2428.0	0.0	6521.0	6856.0	5.0	4045.0	35.0	239.0	31984.0	0.0	15174.0	7116.0	0.0	20337.0	12845.0	111.0	15604.0	10363.0	22123.0	30431.0	28376.0	975.0	25829.0	24586.0	51.0	22.0	1311.0	43.0	534.0	957.0	126.0	47.0	59.0	85.0	5.0	53.0	1571.0	3075.0	202.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales	22.0	126.0	0.0	0.0	114.0	0.0	0.0	0.0	43.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	43.0	6.0	18.0	0.0	371.0	0.0	13.0	83.0	332.0	21256.0	5.0	0.0	20.0	8.0	0.0	312.0	0.0	0.0	1101.0	29.0	26.0	0.0	947.0	5.0	47.0	870.0	7657.0	58.0	7007.0	1422.0	2561.0	541.0	122.0	8.0	2315.0	0.0	0.0	945.0	113.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales	34.0	59.0	0.0	0.0	90.0	0.0	0.0	0.0	16.0	0.0	0.0	5.0	78.0	0.0	0.0	0.0	676.0	0.0	37.0	144.0	54.0	51.0	147.0	0.0	27.0	514.0	0.0	336.0	45.0	24.0	148.0	39.0	35.0	154.0	6.0	4.0	33.0	10.0	17.0	66.0	0.0	0.0	195.0	29.0	320.0	154.0	504.0	334.0	92.0	204.0	207.0	7.0	215.0	5.0	35.0	21.0	505.0	928.0
d__Bacteria;__;__;__	46.0	75.0	0.0	0.0	162.0	0.0	50.0	0.0	71.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	60.0	0.0	186.0	19.0	88.0	12.0	71.0	0.0	27.0	50.0	86.0	4500.0	11.0	0.0	324.0	8.0	8.0	822.0	0.0	0.0	769.0	30.0	50.0	0.0	26.0	34.0	234.0	8.0	142.0	31.0	657.0	790.0	22.0	2170.0	176.0	305.0	7304.0	91.0	586.0	1818.0	1375.0	86.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales	5.0	88.0	0.0	0.0	114.0	0.0	0.0	13.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales	57.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	153.0	152.0	0.0	0.0	11.0	0.0	30.0	6.0	0.0	8.0	2143.0	5.0	151.0	2091.0	0.0	2.0	134.0	11.0	9.0	32.0	64.0	6.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	10.0	127.0	0.0	0.0	14.0	0.0	6.0	0.0	0.0	7.0	406.0	0.0	0.0	44.0	27.0	1001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	892.0	56.0	0.0	11.0	0.0	6.0	23.0	56.0	354.0	0.0	62.0	21.0	2436.0	0.0	45.0
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41	928.0	367.0	927.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	154.0	0.0	321.0	0.0	6254.0	0.0	0.0	0.0	0.0	0.0	14.0	31.0	1809.0	0.0	527.0	43.0	3.0	0.0	0.0	0.0	915.0	0.0	1454.0	0.0	0.0	0.0	0.0	4.0	26.0	25.0	0.0	0.0	4.0	15.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	4.0	63.0	0.0	0.0	13.0	0.0	0.0	0.0	120.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	0.0	12.0	172.0	5.0	5.0	1153.0	0.0	23.0	30.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	85.0	4.0	6.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales	0.0	88.0	0.0	5.0	82.0	0.0	13.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	1649.0	0.0	0.0	133.0	140.0	4114.0	11.0	2.0	96.0	4.0	4.0	23.0	0.0	0.0	72.0	0.0	0.0	0.0	31.0	4.0	16.0	161.0	2787.0	33.0	3025.0	30.0	124.0	769.0	2.0	175.0	326.0	77.0	147.0	48.0	152.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	13.0	22.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	83.0	0.0	173.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria	0.0	554.0	0.0	0.0	1102.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	57.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia	0.0	0.0	0.0	0.0	0.0	498.0	0.0	1843.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	4.0	0.0	58.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	22.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales	8310.0	0.0	0.0	25.0	0.0	0.0	254.0	4410.0	14.0	0.0	0.0	623.0	4.0	108.0	6.0	14.0	228.0	2.0	114.0	32.0	0.0	0.0	1519.0	0.0	356.0	0.0	0.0	496.0	0.0	0.0	159.0	0.0	1053.0	609.0	0.0	795.0	113.0	0.0	13.0	6270.0	26.0	0.0	0.0	6.0	80.0	32.0	57.0	0.0	77.0	134.0	0.0	0.0	12.0	0.0	0.0	0.0	73.0	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria	12.0	37.0	0.0	0.0	20.0	0.0	9.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	92.0	0.0	373.0	65.0	38.0	0.0	163.0	0.0	15.0	2.0	0.0	2066.0	5.0	5.0	95.0	4.0	33.0	109.0	12.0	21.0	46.0	32.0	31.0	0.0	0.0	53.0	0.0	13.0	0.0	11.0	255.0	137.0	39.0	50.0	0.0	0.0	0.0	0.0	0.0	4.0	123.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales	69.0	612.0	0.0	0.0	656.0	0.0	15.0	0.0	460.0	0.0	0.0	19.0	2.0	34.0	35.0	0.0	394.0	0.0	323.0	350.0	544.0	15.0	1717.0	0.0	128.0	1223.0	87.0	5907.0	67.0	5.0	265.0	70.0	54.0	519.0	54.0	0.0	1355.0	229.0	524.0	408.0	0.0	0.0	17.0	146.0	183.0	80.0	565.0	35.0	65.0	461.0	0.0	6.0	891.0	0.0	181.0	138.0	299.0	33.0
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales	0.0	0.0	0.0	9.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	36.0	11.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	9.0	220.0	645.0	0.0	328.0	2867.0	7.0	4.0	14.0	4.0	3.0	46.0	203.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales	5.0	13.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	135.0	7.0	321.0	0.0	170.0	129.0	11.0	4.0	0.0	0.0	41.0	13.0	10.0	1380.0	7.0	3.0	18.0	3.0	54.0	205.0	6.0	0.0	234.0	92.0	69.0	0.0	0.0	0.0	0.0	32.0	421.0	25.0	528.0	170.0	24.0	592.0	91.0	7.0	133.0	12.0	1518.0	295.0	302.0	13.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria	0.0	707.0	0.0	2.0	403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	126.0	0.0	832.0	0.0	0.0	4.0	0.0	1270.0	4.0	2.0	112.0	2.0	0.0	0.0	2.0	0.0	6.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	28.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	40.0	0.0	0.0	3.0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	68.0	0.0	18.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	9.0	0.0	413.0	37.0	41.0	33.0	0.0	39.0	0.0	0.0	246.0	13.0	33.0	0.0	0.0	0.0	103.0	24.0	8.0	19.0	0.0	26.0	25.0	28.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	271.0	112.0	1529.0	0.0	4.0	6.0	0.0	0.0	0.0	895.0	17.0	0.0	0.0	0.0	19.0	132.0	0.0	12.0	0.0	7342.0	0.0	1339.0	0.0	11115.0	2.0	51.0	32.0	0.0	3.0	684.0	0.0	32.0	26.0	0.0	0.0	420.0	0.0	174.0	0.0	303.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	39.0	0.0	0.0	0.0	2.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales	32.0	20.0	0.0	0.0	40.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	593.0	0.0	0.0	7.0	9.0	0.0	271.0	0.0	48.0	877.0	1436.0	3206.0	22.0	0.0	31.0	0.0	4.0	181.0	0.0	0.0	67.0	39.0	0.0	0.0	11.0	10.0	460.0	113.0	914.0	261.0	624.0	35.0	12.0	1130.0	181.0	0.0	130.0	0.0	30.0	0.0	83.0	0.0
d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	139.0	0.0	104.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6382.0	0.0	0.0	0.0	0.0	25.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	9.0	101.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0	199.0	9.0	406.0	29.0	17.0	123.0	0.0	7.0	110.0	13.0	2828.0	191.0	17.0	4.0
d__Bacteria;p__Proteobacteria;__;__	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	28.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	23.0	0.0	59.0	0.0	0.0	20.0	0.0	42.0	0.0	31.0	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria	0.0	9.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales	687.0	188.0	19738.0	459.0	29.0	398.0	111.0	21.0	5.0	6622.0	23.0	6.0	8.0	5.0	91.0	0.0	17.0	21.0	0.0	23690.0	8.0	143.0	292.0	7223.0	467.0	56.0	17.0	103.0	0.0	1053.0	7.0	112.0	84.0	3.0	3.0	270.0	363.0	481.0	25.0	524.0	19.0	0.0	43.0	244.0	35.0	47.0	0.0	0.0	0.0	8.0	14.0	0.0	6.0	24.0	53.0	3.0	163.0	38.0
