taxon	lfc_(Intercept)	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured	1.3811483870774095	-2.694219036000152	-1.7767220307132505	-0.9944320311649543	0.6663022717704453	0.8960770323743321	0.9290766062478304	1.1331408592647727	2.0728555876112083	-3.0066823929872295	-1.9123525646488093	-0.8775890685030824	0.03818572133329636	0.0026411555487192645	0.05583098788225779	0.3801667637192929	1	0.8398874644927261	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.26795127065172125	0.041830191246891815	0	0	0.26795127065172125	0.04183019124689181	0.1473440798747035	0.012208136394355248	0.088294556893268	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus	-0.8768820386350274	-0.37381270676885914	2.9358166471766247	0.44024616754613427	0.7499621518275045	1.0078946995105487	1.045493692343803	1.274925565688815	-1.169235056060156	-0.37088468363846855	2.808067297465055	0.3453112710217547	0.24230894076674686	0.7107234235525839	0.004983981032124754	0.7298603741696577	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.23267904665704803	0.1640171482729992	0	0.003287938447124682	0	0.1640171482729992	0	0.0032879384471246726	0	0.16377034421559222	0.34439363602934125	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Roseimarinus	-0.666373377798919	1.02431021696744	0.03766249155484816	1.3898247438541884	0.4219212171150246	0.5694827641046146	0.5890212403751423	0.7189979711871646	-1.5793786867495967	1.7986676358466103	0.06394080378300325	1.933002316486925	0.11424922302812106	0.07207127136029609	0.949017362014615	0.05323591243624276	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.34455347336589404	0.44469631146197897	0.051686028205169016	0.15408588990513733	0.3065158617118666	0.444696311461979	0.051686028205169016	0.15408588990513727	0.2976747299693125	0.15420076143323186	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured	-0.3941809324942109	-1.0664339762321278	-0.08201868571360768	4.621309328780945	0.7379946887447154	0.991898499790947	1.0288400708982584	1.254642839261947	-0.5341243487330362	-1.075144257660325	-0.07971956772834374	3.683366440364386	0.5932555048127595	0.2823101473712667	0.9364602961870414	2.3017390716020356e-4	1	1	1	0.0840134761134743	FALSE	FALSE	FALSE	FALSE	0.17561009620829915	0.4064608611325474	0.24069196958221553	0	0	0.4064608611325474	0.24069196958221553	0	0.024295540083800474	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__	3.096918343230397	-4.4639866223522455	-3.773357501249363	-5.237295254615663	0.5520929853969697	0.7434479447867516	0.770155363941378	0.9395961275205622	5.609414401459257	-6.004437370033597	-4.899475713495882	-5.573985568071692	2.0301237789033432e-8	1.9199650683443117e-9	9.60927269306165e-7	2.4897636957291182e-8	7.69416912204367e-6	7.276667609024941e-7	3.6130865325911804e-4	9.436204406813357e-6	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	0	0	0.10345374045635491	0.0156889977959731	0.12812942748229983	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02	1.5169325179080295	-3.0154307130407294	-1.2795080342958973	-2.2104172395502824	0.6964820549432671	0.9364130552982582	0.9710728304079773	1.18428774014732	2.177992249967723	-3.220192943679411	-1.3176231423943114	-1.8664528599065937	0.029406613744009373	0.0012810434531079081	0.18762983459132082	0.06197803348225363	1	0.4253064264318255	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.15193073345515803	0.43189339781406316	0	0	0.15193073345515803	0.43189339781406316	0	0.28654927391650603	0.1733355654747592	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria	-0.5608971251050685	0.29477696723392804	-0.24004450508659306	2.913177373223749	0.4138319626743523	0.5586683323912665	0.5777637618319007	0.7052867122978518	-1.3553741027646116	0.5276421628772031	-0.41547172208497485	4.130486683539667	0.17529839630404456	0.5977477231939576	0.6777966118823303	3.619960644983207e-5	1	1	1	0.013393854386437865	FALSE	FALSE	FALSE	TRUE	0.44897213034193395	0.19493679461724847	0.12647180107304534	0	0	0.19493679461724847	0.12647180107304537	0	0.24140631473849844	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria	-0.5052659655584134	0.08662818038180484	0.9229730369219162	0.6781697512672725	0.5947120356370338	0.800401606243162	0.8294585904818124	1.0118188002148139	-0.8495976796857507	0.10823089272447961	1.1127415491420538	0.6702482214436952	0.39554880242302365	0.913812540033353	0.2658194454005877	0.5026995685640567	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.13467940031769002	0.05795761575197653	0.17985929017506194	0.26487496004559213	0.15924647616838639	0.05795761575197652	0.17985929017506194	0.26487496004559213	0.00930626534095793	0.44962876755360587	0.20912780652217491	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	-0.10446924524921732	-1.2261266122914307	0.6232251684787491	1.4896818985108728	0.6461391812109373	0.8691295196745967	0.9010192885582805	1.0989703461072071	-0.16168226333749058	-1.410752465007165	0.691689041947116	1.355525109287663	0.8715560725613454	0.15831761513679277	0.48913263004733526	0.1752503142088849	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06178778304982169	0.2954557523430066	0.11000318274076704	0.09929824191878589	0	0.2954557523430065	0.11000318274076706	0.09929824191878586	0	0	0.029789827366887133	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__	2.0492646955973153	-3.979740956587551	-2.5954265664967586	-1.1477516349721852	0.6413508582232598	0.8627301455147643	0.8943562856980701	1.090855624761465	3.1952318599438883	-4.6129615120994325	-2.9020051717654733	-1.0521572322855848	0.001397185455532017	3.969718319629489e-6	0.00370782418941951	0.2927274176014385	0.5043839494470581	0.0014727654965825405	1	1	FALSE	TRUE	FALSE	FALSE	0	0	0	0.1696289621569418	0	0	0	0.16962896215694176	0.17265157506465012	0	0.42612292218475334	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hellea	0.777216213289023	-1.447392161564606	-0.8994449865984885	-1.331691686213103	0.5230807721679459	0.704678515183314	0.7297859657805074	0.8904323389642719	1.4858435917416626	-2.053975153745227	-1.2324777794767956	-1.4955562909609648	0.1373204968116235	0.039978096549648484	0.21777066210951437	0.13476932057800808	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.18959053807660947	0	0	0	0.18959053807660942	0	0.018085069641001712	0.045974633623859014	0.046376684385026366	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Synechococcales_Incertae_Sedis;g__Schizothrix_LEGE_07164	-0.039713542761889833	-0.16428315904610538	-0.357921817424887	0.4606188258273703	0.41897367738355445	0.5655423487838324	0.5849193121325227	0.7140019843635049	-0.0947876797652221	-0.29048781121234735	-0.6119165669534162	0.6451226129826343	0.924483472931442	0.7714430742195826	0.5405929599750396	0.5188477308135739	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.05900839528977719	0.24257922104892288	0.029122494535975776	0.10923930462582415	0.24048987999451987	0.24257922104892288	0.029122494535975776	0.10923930462582414	0.11925468524879518	0.4535581300885779	0.10915448229011349	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Maricaulis	0.37563585409328654	-0.45902747186307813	-0.9421787862796965	-0.6821326207227284	0.38311883551948944	0.5175960512495373	0.535017376823387	0.6532193511312484	0.98046824971146	-0.8868450034634773	-1.7610246453559888	-1.0442627266651054	0.32685503474283595	0.3751623544894564	0.07823423175288811	0.29636385275976435	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.4686033856492553	0.5515988836882986	0	0.1293484139306904	0.15805183937866163	0.5515988836882986	0	0.1293484139306904	0.3590725502472712	0.13588214154247744	0.04422008037660836	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__	-0.21927051936402678	-0.7158315191360148	0.7034000397816035	0.9496905469934183	0.6801046250083703	0.9145240038995213	0.9482829903306506	1.1565321052897508	-0.3224070404775267	-0.7827367199589255	0.741761738799448	0.8211536390989235	0.7471443512305809	0.4337817343635758	0.45823170604523816	0.41155876011087583	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09056478619910296	0.19444059261268662	0.04879072973860092	0.029207668278780363	0.18746918446694988	0.19444059261268665	0.04879072973860091	0.029207668278780352	0.1929015934383441	0.17006652742268585	0.009043609068804274	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade	0.2037735608226945	-1.1197842863866214	-0.39929701752657176	1.0474029024762295	0.6513518596560608	0.8760960734873456	0.9082728031403908	1.1078042524968037	0.31284713139576337	-1.2781523856501973	-0.43962234269922623	0.9454765136670673	0.7543968056880059	0.20119570098269238	0.6602106558061402	0.3444156557857865	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.20212124880039434	0.2127047158860675	0.2165079233306328	0.15471887373770618	0.07611684347843908	0.2127047158860675	0.21650792333063273	0.1547188737377062	0.09071801161898459	0	0.0557013225544593	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured	-1.118497208684343	0.7000862392091408	1.7524533120381716	2.0081728239828287	0.7145693585882837	0.9605880031887798	0.9962422286364945	1.2149415991356154	-1.5652745184793069	0.7288101005687411	1.7590634703737307	1.652896588125361	0.11751855525751341	0.46611783217412955	0.0785667286387016	0.09835191164982696	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.34048192930260063	0.16843655608866265	0.3015989652295682	0.3100274680544261	0.2716470462656441	0.16843655608866265	0.30159896522956814	0.31002746805442605	0.020069535990786733	0.07791956574847618	0.03324167590436591	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales	1.4526562588571221	-2.481752863548286	-1.620016654177786	-2.330882014211986	0.5899623172768628	0.794054239236627	0.8228494491918952	1.0037697971482715	2.4622865161325325	-3.1254198276608247	-1.968788647508695	-2.3221280624641873	0.013805433256105453	0.0017755146071737184	0.048977366482907986	0.020226041046145553	1	0.5752667327242847	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.6047076486776026	0	0	0	0.6047076486776026	0.11539837159497303	0.3314326338869922	0.25606018880320564	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__	-0.3894789176572165	-0.00821997130779588	1.7820176169259088	-1.6541111457615896	0.6603282831204617	0.8880928530224754	0.9207636620372428	1.1230166476611396	-0.5898261934453064	-0.009255756624795013	1.9353691836438156	-1.4729177427659141	0.5553071799836817	0.9926150801338323	0.052945008087619594	0.14077321722253994	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1878824614749033	0.14540414353090653	0.37157058199004156	0.3271237793948593	0	0.14540414353090655	0.3715705819900416	0.32712377939485937	0	0.06360163960284192	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria	-0.8776152153022366	0.2490941591333696	1.1289615225508798	2.5798681411170965	0.5261445148308139	0.7087726320881552	0.7340490456918498	0.8956241203841845	-1.6680117164852342	0.3514443812531237	1.5379919491439709	2.8805255267248087	0.09531340093713905	0.7252549917284856	0.12405058328188476	0.00397012801735893	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3875543107921541	0.12162765398378171	0.2675411483888787	0	0	0.12162765398378171	0.2675411483888787	0	0.1648912284116558	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter	-0.8125252055304558	-0.3361815268725093	1.2341012745299815	3.287715820577447	0.7207411443582933	0.9688371666935464	1.0048306288043234	1.2254014693427113	-1.1273467761492675	-0.34699487016980546	1.2281684486453939	2.6829703593720455	0.25959589265300187	0.728595172640413	0.21938374017369916	0.007297145748288411	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09707012224551745	0.09649813326907618	0.016170939373230366	0	0	0.09649813326907616	0.016170939373230372	0	0.2117255131284306	0	0.05991451602916874	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured	0.5846584043361176	-1.8028152562856108	-0.6239483376935917	0.35748898084805436	0.5715157079379051	0.7694030952974262	0.7971814515973022	0.9725098790209651	1.0229962120299947	-2.343134914980685	-0.782692994729612	0.3675941895911041	0.30630963681922835	0.01912246686552459	0.4338074169358105	0.7131758479784047	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11043038534016675	0	0.031121073457077274	0.061068388580563	0	0	0.03112107345707726	0.061068388580563016	0.05269359680107705	0	0.07231726028786187	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;__	-0.22161946302297592	0.15384794640213906	0.3643027222149168	-0.4205737069989439	0.7140915833854471	0.9599494153136904	0.9955773775657445	1.2141318734195596	-0.3103515966009528	0.16026672233751496	0.36592105287251714	-0.3463987036386854	0.7562935983442244	0.8726709717226382	0.714423986313605	0.729043099225301	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09824075701413718	0.181365635740947	0.10818382579240123	0.10740550627973795	0.029145435070497636	0.181365635740947	0.10818382579240123	0.10740550627973797	0.10658354938045805	0.10043963562323362	0.018625308413880774	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter	0.15458315966675923	-0.4709410143721064	0.1359454856094508	-1.2074544664497602	0.7139561663944272	0.9597684188720056	0.9953889372317489	1.2139023709399426	0.21651631702745083	-0.49068192400578553	0.13657524262578744	-0.9946882841284924	0.8285853076474348	0.6236514331848959	0.8913665466222476	0.31988789434729675	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.07828719224493551	0.08909321760829059	0.03913217461790743	0.03561765239171396	0.011636261927572548	0.08909321760829057	0.03913217461790743	0.03561765239171396	0.014439613387358654	0.04453768298635254	0.04382605826179577	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Pseudarcobacter	-0.24960989784467652	0.008164932574424483	0.45903666931888015	-0.06111379090871838	0.5518910376172618	0.7431780778470238	0.7698743607822065	0.939253908024426	-0.45228112223446143	0.010986508910594047	0.5962488072112058	-0.06506631528130843	0.6510664737759833	0.9912342105068691	0.5510090245653907	0.9481212000894779	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11909468954674524	0.12339618881026382	0.0858454431019427	0.04035146227425084	0.012651686846348424	0.12339618881026382	0.0858454431019427	0.04035146227425084	0.07261216887411683	0.028925040857430466	0.019629083368361274	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella	0.494421505658169	-1.823785520791954	-0.012076408304947814	-0.1622329843115422	0.7451024228335873	1.0013989562208983	1.0387310046884333	1.2666891652110333	0.6635618010446251	-1.821237688997197	-0.011626117108702387	-0.12807639693082384	0.5069708126061506	0.06857073368464987	0.990723909626949	0.8980885147166677	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.0710018792536723	0	0.03016450500539712	0.01638669298472297	0.10417339573650347	0	0.030164505005397125	0.016386692984722968	0	0.12186098801172329	0.03230192850962485	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured	0.41664477498717234	-1.0138206264346339	-0.6861635449312624	-0.17384403779282223	0.4852865935260209	0.6541729812183141	0.6771965847279435	0.8263862829816572	0.8585540596946905	-1.5497745329477253	-1.0132412956673744	-0.21036655783489203	0.3905865930684129	0.12119564161212028	0.3109449200035812	0.8333815916170761	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3363980642614503	0	0.1444907267021303	0.08185265940641759	0.3822061826199141	0	0.14449072670213028	0.08185265940641757	0.16771058544228346	0.15976046444774336	0.017003096269356578	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina	0.9578791855460063	-1.8928072996469	-1.0911406925220668	-1.2002458702836276	0.7562925573546577	1.0163562818274636	1.0543029615410104	1.2856545536741266	1.266545831016047	-1.86234623969021	-1.0349403656489904	-0.9335679377120244	0.20531773191855957	0.06255430168606792	0.3006967619159413	0.35052681058604285	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.12131979106921167	0	0.22199846596406622	0.16956918252108483	0.14350291279772562	0	0.22199846596406622	0.16956918252108485	0.10765303787432165	0.23948290869589056	0.2078893706896401	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured	0.04999132201754299	-0.7522372250015754	0.31961391584297066	-0.14842200371499095	0.6438303062822102	0.8660438089247567	0.8978064624894471	1.0950575159460785	0.07764673630574684	-0.8685902690483074	0.35599422503235484	-0.13553808960140443	0.9381090643808113	0.3850712788444034	0.7218448900173589	0.8921864509475637	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1532038998708238	0.3063526522772614	0.0847985330392226	0.0464692370813963	0.19573291690077702	0.30635265227726144	0.0847985330392226	0.0464692370813963	0.17383901417422912	0.12820935937645586	0.02346481867828986	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	-0.6949571209258883	0.9561436137218903	0.18766249300515017	1.4589525613322945	0.3390769255606138	0.45863147705172613	0.47369672098127763	0.5785076354246164	-2.0495559223821527	2.0847753840804364	0.3961659109997667	2.5219244690892353	0.040407785427886374	0.03708969415588942	0.6919826374116775	0.0116714766138363	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.638692663319214	0.6872879327116402	0.0872408509352117	0	0	0.6872879327116402	0.0872408509352117	0	0.4363988478885481	0.13717534082671903	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	-0.1532939214882021	0.23338663698484824	-0.33918435535219765	0.3021358818742401	0.4145029041140785	0.5595653460120072	0.5786974967026028	0.7064239839786083	-0.36982592876119613	0.4170855801707209	-0.5861168525608935	0.4276976556948119	0.7115121944700165	0.6766158118067391	0.5577969920144299	0.668871256883669	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11617065003403954	0.12398935198935647	0.172312687976153	0.12383835016562138	0.03746840978548414	0.12398935198935647	0.17231268797615298	0.12383835016562136	0.1471440649694205	0.005046378856214253	0.10145801766160625	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	-0.2884757519675181	0.1765920383946849	0.5391926738069222	-0.33966273381732254	0.7289861164097876	0.9798574456194239	1.0163040264427985	1.2393750295601893	-0.39572187381049684	0.18022217332139676	0.530542691731892	-0.2740596879201745	0.692310217043461	0.856978151640505	0.5957357175031267	0.7840387525374723	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.052185314678893605	0.05135915619454427	0.0012079081173612693	0.016616871601363308	0.003326842960337588	0.05135915619454427	0.001207908117361272	0.016616871601363308	0.09370164151648172	0.08326965525953318	0.022146214152798653	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola	1.4717229219534171	-2.1953659447355465	-2.4458879164653546	-1.4975417292652446	0.5587840903104763	0.7523894231068214	0.7794658050626625	0.9509348469468859	2.6337953200057758	-2.9178585946494047	-3.1379027798002324	-1.5748100241286975	0.008443637114953644	0.0035244413885342314	0.001701613062342306	0.1153003019242513	1	1	0.605774250193861	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.6226962295827759	0	0	0	0.622696229582776	0.09847950435789538	0.025902377249759863	0.11249886608672005	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.8783746163747879	-2.696459833385264	-2.3833460161892797	-3.3807523288292516	0.8317386960715236	1.117207186494612	1.159294151384986	1.4135270052727145	2.2583710788577536	-2.413571865614085	-2.0558596050380684	-2.391714000665305	0.02392253424933949	0.01579701226378297	0.039796050737170706	0.016769904389433668	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.016047776080549834	0.015844785753147093	0.0342057276234881	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter	-0.6949494051606824	-0.035272015449299164	0.7698399172595096	2.6491538928074094	0.5990527317090203	0.8062023990430784	0.8354985954356106	1.0191746841178755	-1.1600805210888216	-0.04375081926221662	0.9214137779108199	2.599312889232847	0.24601602405406464	0.9651030300570475	0.3568344381347989	0.009341058738021157	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06480818713606003	0.06461585755467499	0.035940286274012155	0	0	0.06461585755467499	0.035940286274012176	0	0.16638198079512126	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus	1.105765433313491	-1.9863275340578008	-1.4280015306097646	-1.376588933696603	0.5364945364486291	0.7226034893729015	0.7484507014103646	0.9131631405218124	2.061093558628199	-2.748848522419397	-1.9079433393794258	-1.5074950713735265	0.03929411523003589	0.005980501724383293	0.05639853993653635	0.13168380621959477	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.2390460378021335	0	0	0	0.23904603780213346	0.026358608041199487	0.29645356702350883	0.17039808962935704	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;__;__;__;__	0.07951352156052087	-0.31534864065213286	-0.34143897155869596	-0.07796256342817462	0.40840844048922004	0.5514170751767925	0.5702158618065928	0.6960934251344643	0.1946911808807723	-0.5718876959895146	-0.5987889752433896	-0.11200014339039993	0.8456347164393723	0.5673980602010071	0.5493136150815381	0.9108232928778109	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1469433995828714	0.30832538152576344	0.08540871339286861	0.05406698255124375	0.1430095187393899	0.30832538152576344	0.08540871339286861	0.054066982551243745	0.31050328839801977	0.12699000974806166	0.1120687628337855	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania	-0.4570218370702461	0.7706954894441496	0.5558079114666866	-0.5619297883845508	0.7040145792673108	0.9464807270804217	0.981554693563336	1.1970535998052787	-0.6491653021530924	0.8142748894861165	0.5662526144609815	-0.46942742453300196	0.5162315365059528	0.4154874915242181	0.5712220676669558	0.6387641495059626	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1762743812351536	0.23201047258286542	0.1183530457994057	0.049519311329492895	0.12081378077747913	0.2320104725828654	0.1183530457994057	0.04951931132949292	0.06656897660898756	0.1807300717441861	0.07059026958629029	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__	-1.6003785472523175	2.625412946776642	1.535985127897004	1.3620979664101593	0.6393757405539684	0.8600905035249483	0.8916078924629455	1.087508422035158	-2.5030329519004213	3.0524845187998144	1.72271369610026	1.252494177342678	0.012313407910370782	0.002269554376399776	0.08494031232056631	0.2103898486872284	1	0.7307965092007278	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.13054552287303106	0.05965936350937194	0.5146632148385577	0	0.13054552287303112	0.059659363509371954	0.2538754570503058	0.22417191495766414	0.015410942414008531	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oceaniserpentilla	0.5976050367489975	-1.5676229963613624	-1.9529581581024054	2.3630639193522116	0.7297043765112754	0.9808174822858502	1.0173035326229547	1.2405923393897635	0.8189686892192611	-1.5982820704907594	-1.9197398765214297	1.9047868057242574	0.41280427787173757	0.10998021581549187	0.05489076462258349	0.05680778968677995	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.12150191160666701	0.2141459008631255	0	0.22851262182990106	0	0.21414590086312543	0	0.2285126218299011	0.11085886614045352	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Piscirickettsiales;f__Piscirickettsiaceae;g__Candidatus_Endoecteinascidia	-0.49338148039461543	0.26865183664456355	0.19139425473442157	1.622858614580675	0.41471835039810534	0.5598533848216589	0.578997328143377	0.7067891726178421	-1.1896784406115575	0.4798610563552143	0.33056155085922373	2.296099993396684	0.23417280225114878	0.6313261942974655	0.74097569286421	0.02167016468572027	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.36557806609990545	0.18671162367822772	0.07998978634110113	0	0.33867438178359915	0.1867116236782277	0.07998978634110113	0	0.06752563642075379	0	0	FALSE	FALSE	FALSE	FALSE
