taxon	lfc_(Intercept)	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)	ASVno	Taxon
5cda3d34ebd1bae14a7f8c1cb5027cbd	0.6996465691251801	-0.9924026998078624	-1.4383481833418101	-0.9456888476540215	0.4961221453111917	0.6678877763425253	0.6971289252399339	0.8375208357671714	1.4102304759774995	-1.4858824116267553	-2.063245593843015	-1.129152621961659	0.15847163970694308	0.13731022660815906	0.039089300281924075	0.2588334560603337	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1545859589264904	0.178149114187259	0	0.025292931280492877	0.023120072058621256	0.178149114187259	0	0.025292931280492825	0.12958609300073484	0.04706736551955738	0.03869818221045152	FALSE	FALSE	FALSE	FALSE	v4ASV8769	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
c426290af7767572bc1f09309cc9e153	-0.4011329617288456	0.5096350725083931	0.3138638898564592	-0.03680110460998141	0.7312213631859346	0.9821238557225739	1.0239714388994785	1.2363791313288413	-0.548579379548086	0.5189112040593307	0.30651625419727224	-0.029765226278470218	0.5832941401205449	0.603822664278425	0.7592116059724603	0.9762542918810417	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.07847431331718487	0.1235894643309795	0.027214354953393118	0.0077112938152597505	0.013188567235239326	0.1235894643309795	0.02721435495339312	0.0077112938152597505	0.07195979300576594	0.09004403594201402	0.032200240203424504	FALSE	FALSE	FALSE	FALSE	v4ASV11898	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Thalassolituus; s__Thalassolituus_oleivorans
5a8c6ffe1fcf0ebc808c3d554736b1fe	1.272222451612503	-2.3750814505122553	-1.9505832404285888	-0.788531848590618	0.5754585333853263	0.7739218173848288	0.8074128992430342	0.9721262613963179	2.210797786120628	-3.0688906775337204	-2.4158435445573136	-0.8111413917138776	0.027049843224827463	0.0021485519886309838	0.015698805263849085	0.4172844780817922	1	0.9389172190317399	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.04657080121630486	0	0	0	0.04657080121630486	0.12406613959262679	0.056442941761718844	0.16447317384977997	FALSE	FALSE	FALSE	FALSE	v4ASV8762	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
e529b804740b7978270bcf2bf688102d	0.2594987055627351	-1.2092275688313234	0.30640470968557565	-0.7291635589503445	0.6962366781658841	0.9353577645428842	0.9753265794065714	1.1770304029588075	0.3727162238081737	-1.2927968470142344	0.31415601312947383	-0.6194942434089895	0.7093596603027037	0.1960813311964963	0.7534025490322307	0.5355908130500173	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06789563952418208	0.10828637848254258	0.026105360814099237	0.03695178798578296	0.06171921213356824	0.10828637848254263	0.026105360814099234	0.03695178798578295	0.06403420811155294	0.09313840722920803	0.07487820963312651	FALSE	FALSE	FALSE	FALSE	v4ASV9053	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
39fd663da57ec01b23bed8523011b95d	2.240011611805114	-3.4037478863311037	-3.9546787077525747	-1.353729540269311	0.7666110158743238	1.0294332652378615	1.0731824465465274	1.2964131037193638	2.921966375933653	-3.30642888788389	-3.685001297289781	-1.044211552926693	0.0034782908880342024	0.00094493331993828855	2.2870147549224678e-4	0.296387523022517	1	0.41577066077284697	0.10222955954503431	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.05805730906348102	0	0	0	0.058057309063481034	0.016883510469117232	0.09660766121947226	0	FALSE	FALSE	FALSE	FALSE	v4ASV10327	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas
df9c111772b7020d14830cab5e16f0e0	0.9386154873363485	-1.3473766902191158	-1.903478044200014	-0.9048905557418572	0.662029147418896	0.8896324855343235	0.9277653311961293	1.1189983267526753	1.4177857440201855	-1.514531800634355	-2.051680506045574	-0.8086612232637047	0.1562533275196085	0.12989101461367772	0.040200722476712476	0.4187100384489935	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.17161394105358202	0.21585771523374084	0	0.05381815326345749	0.09052018634142577	0.2158577152337409	0	0.05381815326345749	0.10440519729729505	0.05192998646363406	0.037670496285450085	FALSE	FALSE	FALSE	FALSE	v4ASV10583	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Psychrobium; s__uncultured_bacterium
c80f94830bb4acb82c62aa606be800e8	-0.950092054173745	1.7393105232155854	0.5857014776875149	0.47899794452384076	0.5576014944942892	0.7500553362474272	0.7825896687297139	0.9418295759986991	-1.7038907957652103	2.318909604613258	0.7484145281884637	0.5085823982708548	0.08840149088494202	0.020399938243877123	0.45421016213016724	0.6110449693061357	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.15115607944555948	0	0.009450885593326798	0.06239893037330681	0.2249459545253273	0	0.009450885593326765	0.06239893037330678	0.15900999311956993	0.21496138360126896	0.02655910107915727	FALSE	FALSE	FALSE	FALSE	v4ASV1396	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
1210f6576b56e487e4fb9c1f4e892238	0.8348647532136816	-2.0069146183638837	-1.475312482682674	0.5573737229566209	0.7182148378030114	0.9647370351735929	1.005886007574334	1.2143148034540567	1.1624164654791835	-2.0802711466371386	-1.4666795954745893	0.45900265843025195	0.24506633821594948	0.037500669728845706	0.14246323609278053	0.6462322570324873	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.034616453235048444	0	0.05209522942124822	0.03228874783603122	0	0	0.052095229421248196	0.032288747836031216	0.08083645605780396	0	0.014552209730906504	FALSE	FALSE	FALSE	FALSE	v4ASV2909	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
e593e4575ca67bfa9396f86d17478095	-0.3488586345351103	0.02026316094047826	-0.6189662540259951	2.6121286009741436	0.4484134315959297	0.6041219264167392	0.6308059166025992	0.7565784085781752	-0.7779843554050153	0.03354150884849724	-0.9812308948521437	3.4525550443384607	0.43657823619448966	0.9732427651656724	0.3264788920613226	5.553041659719019e-4	1	1	1	0.24988687468735585	FALSE	FALSE	FALSE	FALSE	0.20584616023320304	0.09358013429349107	0.019182236843031532	0	0	0.09358013429349109	0.019182236843031535	0	0.20469709083783294	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV578	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium
de38181bab94d8478146ea585ac03761	0.06695739834783944	-0.26487105779089565	-0.5340646882574787	0.10485300052273742	0.43992842020163814	0.592780191162698	0.6190088595345429	0.7421836064651247	0.15220066554724968	-0.4468284563817308	-0.8627739006176146	0.14127636289641554	0.8790286690490854	0.6549989233814397	0.3882617916057852	0.887651621989421	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06748275337156132	0.11450211545938631	0.09138047903349342	0.01647983564945732	0.0088121743018753345	0.11450211545938632	0.09138047903349346	0.016479835649457323	0.1533532224256212	0.12375452629674064	0.05066212303000491	FALSE	FALSE	FALSE	FALSE	v4ASV10513	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter
70f6f51bca2324ee348109e6390cbf1c	0.2919440335339666	-0.38193561433040096	-0.9371939444282633	-0.4420132704537894	0.3694378426512247	0.49852319105092596	0.5209506629437279	0.6226263405584724	0.7902385728512991	-0.766134096039245	-1.7990071058408408	-0.7099173961341245	0.42938845310901086	0.4435965171831877	0.07201755668347377	0.47775536203842994	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.04008360604348421	0.0859454670701563	0.49375105819424997	0.08332540337245907	0.3892904601729641	0.08594546707015632	0.49375105819424997	0.0833254033724591	0.44745772487742597	0.05163085982019569	0.1649321916186264	FALSE	FALSE	FALSE	FALSE	v4ASV5763	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium
f355db22f08aae214d57d7da74dcd085	-0.1685997486182239	0.19578656191681199	0.6049881063455123	-1.5595251199850926	0.6563483614675953	0.8820391552284279	0.9198672075541199	1.1093608717196772	-0.2568754011074771	0.22197037484816393	0.6576906985891419	-1.4057870254316727	0.7972749606166927	0.8243369455024534	0.5107369004105654	0.15978737590996003	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.0760403126727113	0.06518519271671352	0.08874756657541738	0.1568683834272647	0.03445215941408873	0.06518519271671352	0.08874756657541738	0.15686838342726475	0.05667532602826002	0.040979782746236044	0	FALSE	FALSE	FALSE	FALSE	v4ASV9080	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
692d62d6c242afb67fd03aa8b5df9f47	-0.11142810240909305	-0.03429086062712102	-0.10946691235365215	0.0013243609388798342	0.4534612791674379	0.6108690842381184	0.6378238447123838	0.7651422399724688	-0.2457279320820442	-0.056134549139753735	-0.17162561930091286	0.0017308689413454512	0.8058928483463799	0.9552346210858939	0.8637318650103196	0.9986189670845017	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06421894629796603	0.07273954614238148	0.013155351358957252	0.005388383791052653	0.0031497485741742016	0.07273954614238148	0.013155351358957254	0.005388383791052653	0.04447047390035026	0.05014286586460326	0.017835432249546875	FALSE	FALSE	FALSE	FALSE	v4ASV2663	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_bacterium
5d0f7733bb79c54ae2a1c31d104244d4	0.3835764675410717	-0.6148561841456477	-0.881369932441637	-0.664810087667342	0.5071058010398839	0.6825675192030836	0.7123970277738425	0.8561562177390151	0.756403233318373	-0.9007990665355851	-1.2371892330823095	-0.7765055884579212	0.4494074700199305	0.3676951639721293	0.21601683780549583	0.43745052242298227	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.01108920595333841	0.0037601109811754257	0.20937782156497517	0.05967381329710251	0.10231132288476855	0.0037601109811754574	0.20937782156497517	0.05967381329710251	0.12190224235039646	0.01971324111130031	0.05043034964999677	FALSE	FALSE	FALSE	FALSE	v4ASV10018	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus
d60eb5f50da3c4404d759c7bd69c83de	-0.8599483373525758	1.895714895181493	-0.15268323722519841	0.9307650439767605	0.5330143841057728	0.7171943865544251	0.7484116394572153	0.900114049483269	-1.6133679746659995	2.643237218139652	-0.20400970425303883	1.0340523453789967	0.10666458656392767	0.00821174805815284	0.8383459154930955	0.3011116927594417	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09342970565209173	0	0.023060581520255374	0.010117821357935295	0	0	0.02306058152025537	0.01011782135793531	0	0.03582153622121215	0.04724242459122147	FALSE	FALSE	FALSE	FALSE	v4ASV973	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella; s__uncultured_bacterium
9e10910b01b1ba716b12c050b4cc033b	0.09421731534270683	-0.0750049275294858	-0.6443201016368116	-0.3232026303022335	0.3753569246820873	0.5064419137311648	0.5291907516778321	0.632662014547444	0.25100726574447835	-0.14810173782200178	-1.2175573733931568	-0.5108614439787837	0.8018084917373882	0.882262477987834	0.2233922213584271	0.609448080763757	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.0716787221298317	0.043075226590518656	0.3863068949100289	0.009185992070388385	0.3595299437330964	0.043075226590518656	0.38630689491002895	0.009185992070388399	0.46986701906029205	0.052250736941945534	0.1810579043256821	FALSE	FALSE	FALSE	FALSE	v4ASV10178	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
25cb3ea46cd26f835d11678779fec29c	-0.8831320370136647	0.9774051095638296	1.4459953900447016	0.0824753528218092	0.6980425526366321	0.9377717346343747	0.9778375029259998	1.1800939683256881	-1.265155016234922	1.042263349881096	1.4787685946978153	0.0698888012611613	0.20581576428923712	0.2972895993916687	0.13920217210408942	0.9442821666330008	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11694078152668805	0.1133004931441036	0.022833512635168588	0.011261744618729887	0.03604277254249012	0.11330049314410358	0.02283351263516858	0.011261744618729887	0.07848920748464487	0.06213377226138668	0.007839030454768902	FALSE	FALSE	FALSE	FALSE	v4ASV8655	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
d3a088facdd8868c36f2d291e0a3cda1	0.010103293666392111	-0.05297342848461588	-0.45508394596861984	-0.14417309471690112	0.4849201573483212	0.6529160934460297	0.6815571093741013	0.8185151376128516	0.020834963268262018	-0.08113359284043238	-0.6677121252341421	-0.17613980254216555	0.9833773071319595	0.935335710517474	0.5043173686205402	0.8601841118272888	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.03324694026589903	0.07014934478375488	0.0982407880272669	0.014012024399891247	0.0368669139405131	0.07014934478375487	0.09824078802726692	0.014012024399891245	0.17720205795948746	0.035637243412138184	0.051560061273697944	FALSE	FALSE	FALSE	FALSE	v4ASV2786	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda
1d1a6a1c528cfff9ad19cd0f0d5edc31	-0.46742246285168876	-0.1599350108944263	1.3030162472800277	0.055722011765188	0.5167396431418242	0.6954431701488346	0.7257887008293858	0.8725014881376726	-0.9045608732663079	-0.22997567272132094	1.7953107368453414	0.06386466100375933	0.36569807155843287	0.8181106734552117	0.07260420533232312	0.949077991244587	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09386114044404659	0.048647403605986024	0	0.013223145909148169	0	0.04864740360598603	0	0.013223145909148167	0	0.022613924353544996	0.06049423848785938	FALSE	FALSE	FALSE	FALSE	v4ASV8419	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Maritalea
26a44b9ce19b50382124fc2b27406d47	0.6642140617401098	-0.9614374662756253	-1.330103690365763	-0.9788345847034172	0.4215597601946778	0.5682253616771773	0.5934673237188329	0.7110228290971897	1.5756106831291805	-1.6920002715785878	-2.241241661008326	-1.3766570420056377	0.11511555258248139	0.09064592184365132	0.025010425596511912	0.16861830606505335	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.09051496316546163	0	0	0	0.0905149631654616	0.18568555045965476	0.06247481869703543	0.04864364049770855	FALSE	FALSE	FALSE	FALSE	v4ASV4896	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_marine
ee8741878619057b2a0fd7f44af20b12	-0.026413515933359586	-0.21149083752845077	-0.4182978142058704	0.4234803578349059	0.535983722620356	0.7211629200730022	0.7525392232447503	0.9051519736334606	-0.04928044419749779	-0.2932636047164514	-0.555848520961181	0.4678555316351698	0.9606958038495406	0.7693206704648002	0.5783144125829665	0.6398879055778879	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.01881668267875843	0.048946241297774515	0.0841254881544063	0.036570908004089145	0.0411125021877225	0.04894624129777453	0.08412548815440628	0.03657090800408913	0.09542999399944378	0.0055175281974770615	0.13630150492907864	FALSE	FALSE	FALSE	FALSE	v4ASV9217	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudophaeobacter
8ff64414ed7d18450ac4aed245c52a4f	-0.7225194322390144	0.3229209845546284	0.20379585304851236	2.9568328390948255	0.551596175284173	0.7420291167399764	0.7742417342952025	0.9316407381924522	-1.309870272154778	0.43518640612560644	0.26321992734482225	3.173790837905612	0.1902397254092797	0.663427128949637	0.7923810724139194	0.0015046207497441343	1	1	1	0.672565475135628	FALSE	FALSE	FALSE	FALSE	0.15011221851852857	0.06873291066123591	0.02543179826854848	0	0	0.06873291066123591	0.025431798268548477	0	0.04996146215400136	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV3183	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacterium
1fbb150418a717637386f2ad6bff3e1b	-0.730381484442766	1.1842933039939847	0.581886257829402	0.21189264934177063	0.5352420566546641	0.7201716799802026	0.751508256203974	0.9038936274490724	-1.364581641823421	1.6444596988686653	0.7742912376886338	0.23442210776478695	0.17238457799984652	0.10008128237884138	0.43875858418489094	0.8146572972353665	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11399710251331309	0.1597187597966218	0.06458168750805925	0.004969684236345	0.12005043831107366	0.15971875979662178	0.06458168750805923	0.004969684236345001	0.16711041424703374	0.11099083675249373	0.03532064117656395	FALSE	FALSE	FALSE	FALSE	v4ASV3100	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella
d3e7ce1fc43324751806807700d682c6	1.861238773154016	-2.8871932759424728	-2.698531270226995	-2.3467385347730088	0.48230117769531394	0.6494157452458112	0.6779164361646999	0.8140717069232255	3.8590798845816296	-4.445831960618135	-3.9806252308822714	-2.882717228488974	1.138147324400506e-4	8.755236765412743e-6	6.873424218746077e-5	0.003942611875488866	0.051444259062902876	0.003966122254731972	0.030861674742169887	1	FALSE	TRUE	TRUE	FALSE	0	0	0	0	0	0	0	0	0.2729603347269347	0.06758859566286839	0.11964700091082893	FALSE	FALSE	FALSE	FALSE	v4ASV8480	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ahrensia; s__uncultured_bacterium
a54302ff83642b54d5bcd104c1a3ca3a	-0.2855709180533082	0.3284223130632724	-0.011379312897605343	0.20624078793266137	0.34394864409596576	0.46440597923525573	0.4854402632137943	0.5794251047112303	-0.8302719692467534	0.7071879513784262	-0.023441221834938204	0.35594037306244464	0.4063850326014505	0.4794496850356242	0.981298323760657	0.7218852198424778	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.15363019672967246	0.21211904040133678	0.15983914797548515	0.013164393612189015	0.09903355781471715	0.21211904040133678	0.15983914797548518	0.013164393612189013	0.3441341491953077	0.07250625419843011	0.14085416678518484	FALSE	FALSE	FALSE	FALSE	v4ASV6372	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas; s__uncultured_bacterium
7289e5587c43c9488f50527136fb51bf	0.2528368278217655	-0.4963598484107935	-0.7328082174502103	-0.29549992705550476	0.4770224969753807	0.6423605806870276	0.6705784158309862	0.8051157934312081	0.5300312447000052	-0.7727121858566086	-1.0928001858546377	-0.36702786042260555	0.596090267911213	0.4396927332238669	0.2744815400207798	0.7135982364418886	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.05204032998323359	0.017798378263439746	0.19854988679341162	0.10067914234429554	0.04519941182976641	0.017798378263439732	0.1985498867934116	0.10067914234429552	0.11215243191162994	0.14612171862874807	0.031203013585962638	FALSE	FALSE	FALSE	FALSE	v4ASV11764	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Neptunomonas
cd62a7cc95b3be452510d7476ec4efa7	0.23567371537315726	-0.5857225036112148	-0.8634083315491299	0.3023691724957456	0.475689707118507	0.6405792445152216	0.6687256570803117	0.8028545646795062	0.495435810038338	-0.9143638490105601	-1.291124876707755	0.3766176164377283	0.6202925222089077	0.36052569094723064	0.1966603791672665	0.7064577941656922	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.10247801658620445	0.13767512540025492	0.10773243982715454	0.07026288957433134	0.08040802394186476	0.1376751254002549	0.1077324398271545	0.07026288957433133	0.14087168477319548	0.010539018665889731	0.2268307191202102	FALSE	FALSE	FALSE	FALSE	v4ASV9009	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
3cfeeacf5f5bc5b32819b17f39ee0958	0.27618359514833063	-0.5284091591754242	-0.6304787266142562	-0.5933058587790124	0.5364487685804536	0.7217844563510357	0.7531856695372139	0.9059409928663448	0.514836851763432	-0.7320871965666651	-0.8370827434909197	-0.6549056323214022	0.606667031281696	0.46411534801721166	0.4025460595490129	0.5125285136946962	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.12293515743554043	0.15934892018490715	0.0355905156658998	0.03398564999799185	0.05384199005816641	0.15934892018490715	0.03559051566589982	0.033985649997991876	0.04103174517549074	0.02959967509125973	0.00497101287147649	FALSE	FALSE	FALSE	FALSE	v4ASV10589	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella
da6d5fffd3b581baeeb32458ad82b536	-0.5226058819517768	0.8394339150953074	-0.23137462288340496	1.1510823413420743	0.3672433510682019	0.49558702803556254	0.5178951857614227	0.618905901518921	-1.4230506295938958	1.6938173673001606	-0.4467595553011988	1.8598664813456844	0.15472147879627837	0.09029999285575031	0.6550486762472354	0.06290441863157965	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.22193801936343027	0.3473696599857125	0.0882640580272565	0	0	0.3473696599857125	0.08826405802725651	0	0.6174979121372359	0.1836173849791788	0	FALSE	FALSE	FALSE	FALSE	v4ASV668	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Gordonibacter; s__uncultured_bacterium
1e3d05c8e470f104723f676adf064406	0.059512119978811756	-0.338891470756231	-0.9941940950428244	1.2548885630615527	0.5222097082959326	0.7027539166919575	0.7333924382359128	0.8817822861648991	0.11396210953835169	-0.48223348558693185	-1.3556099616110557	1.423127434912976	0.9092678299117444	0.6296400917997806	0.1752233006384163	0.15469921657013333	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.099926946764349	0.18104631644696506	0.144537753624606	0.20600730618780777	0.2898598162726478	0.18104631644696506	0.144537753624606	0.20600730618780777	0.27755848072888306	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV9409	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured
c78c0c7520b342fc8a1a724bbe1a36da	1.9593734124298916	-2.757799681094896	-2.677427661684271	-3.4077316743715533	0.6713092322152191	0.9020370023954083	0.940667818990877	1.134741890455157	2.9187344943317033	-3.057302165843983	-2.846305154306802	-3.0030896920573507	0.0035145542666230297	0.0022333901300236525	0.004422978763983644	0.002672536543506654	1	0.9716060667904344	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.05737295025643986	0.011279386751115778	0.0510532829313399	FALSE	FALSE	FALSE	FALSE	v4ASV10510	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter
a43533849de2a36e421df2b05e916a0a	-0.1477449759732031	-0.6125553629499256	1.1381790782973762	-0.8572920940067194	0.6194789362447015	0.8327582287748979	0.8686088157278619	1.046810729724605	-0.23849878878664904	-0.7355740739435009	1.3103471409550735	-0.8189561586097381	0.8114942546616977	0.46198994526639314	0.19007842675471287	0.4128114273067496	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.10818427379478039	0.394815019419333	0.13834209604765646	0.16527767026547271	0	0.394815019419333	0.1383420960476565	0.16527767026547271	0	0.06804694256301169	0	FALSE	FALSE	FALSE	FALSE	v4ASV2231	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_bacterium
ff6625b437976a03671e04b171b3a5dc	-0.06094971652263873	-0.7886503047209327	0.2968803947366043	0.6142651288043763	0.7035352204848692	0.9451139921306622	0.9854746676982887	1.1894119438686654	-0.08663349715545558	-0.8344499301539297	0.301256241756076	0.5164443925175544	0.9309628391094262	0.4040274910633739	0.7632191058186929	0.6055440674459274	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.016422568794450476	0.027408836061910014	0.04990818350376842	0.030325672484505014	0.04587030793917591	0.027408836061909973	0.049908183503768425	0.03032567248450501	0.12292751821111318	0.020964649098191995	0.05986061720415194	FALSE	FALSE	FALSE	FALSE	v4ASV12337	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
3ad6a30e0927b4dc77e60ddf9aa2f9f9	-0.6666333427152258	1.3029299395314804	0.43461660999379353	-0.2375040919132285	0.691018628712514	0.9283826613527937	0.9680713471440998	1.1681782461116939	-0.9647111018660638	1.4034406218152704	0.44895101097243795	-0.20331151748781995	0.33468953306171434	0.16048548678206723	0.6534669966428615	0.8388915538708936	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2264624037153003	0.34374620164750486	0.11232172823184532	0.024151606995668116	0.23176202204562527	0.34374620164750486	0.1123217282318453	0.024151606995668113	0.13124930012728736	0.2448430143264735	0.07882919275279601	FALSE	FALSE	FALSE	FALSE	v4ASV11581	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__MBAE14; f__MBAE14; g__MBAE14
ca3432e4607d995b889d719b1509e898	-0.38152387151525663	0.45985038868292805	0.1647396140919831	0.2375201669559289	0.4598848889474537	0.6194549665242592	0.6467541972756248	0.7760402484940129	-0.829607322798661	0.7423467621272503	0.25471750285646255	0.3060668147262485	0.40676083519030803	0.457877266389231	0.7989412967259687	0.7595537742220908	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.12559072238688376	0.11614400132059101	0.023612423501961945	8.229015955686857e-4	0.045643236597916914	0.11614400132059104	0.023612423501961938	8.229015955686891e-4	0.12086492835220221	0.06650547170311494	0.0158102083810489	FALSE	FALSE	FALSE	FALSE	v4ASV2077	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_bacterium
