taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)	ASVno	Taxon
1e3d05c8e470f104723f676adf064406	5.648636474272283	0.2600278195522249	1	FALSE	0.099926946764349	0.18104631644696506	0.144537753624606	0.20600730618780777	0.2898598162726478	0.18104631644696506	0.144537753624606	0.20600730618780777	0.27755848072888306	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV9409	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured
c78c0c7520b342fc8a1a724bbe1a36da	15.168169880638754	0.0033568643877249847	1	FALSE	0	0	0	0	0	0	0	0	0.05737295025643986	0.011279386751115778	0.0510532829313399	FALSE	FALSE	FALSE	FALSE	v4ASV10510	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter
a43533849de2a36e421df2b05e916a0a	4.713284418959467	0.388073375613903	1	FALSE	0.10818427379478039	0.394815019419333	0.13834209604765646	0.16527767026547271	0	0.394815019419333	0.1383420960476565	0.16527767026547271	0	0.06804694256301169	0	FALSE	FALSE	FALSE	FALSE	v4ASV2231	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_bacterium
ff6625b437976a03671e04b171b3a5dc	1.7790752980249258	0.7610021259855048	1	FALSE	0.016422568794450476	0.027408836061910014	0.04990818350376842	0.030325672484505014	0.04587030793917591	0.027408836061909973	0.049908183503768425	0.03032567248450501	0.12292751821111318	0.020964649098191995	0.05986061720415194	FALSE	FALSE	FALSE	FALSE	v4ASV12337	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
3ad6a30e0927b4dc77e60ddf9aa2f9f9	2.5466039146125086	0.9338551108016735	1	FALSE	0.2264624037153003	0.34374620164750486	0.11232172823184532	0.024151606995668116	0.23176202204562527	0.34374620164750486	0.1123217282318453	0.024151606995668113	0.13124930012728736	0.2448430143264735	0.07882919275279601	FALSE	FALSE	FALSE	FALSE	v4ASV11581	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__MBAE14; f__MBAE14; g__MBAE14
ca3432e4607d995b889d719b1509e898	0.5626991728005458	0.19016826509009963	1	FALSE	0.12559072238688376	0.11614400132059101	0.023612423501961945	8.229015955686857e-4	0.045643236597916914	0.11614400132059104	0.023612423501961938	8.229015955686891e-4	0.12086492835220221	0.06650547170311494	0.0158102083810489	FALSE	FALSE	FALSE	FALSE	v4ASV2077	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_bacterium
9db1b0f754a3f6a80f206eb443d3d866	2.3440005115735008	0.9917119564638701	1	FALSE	0.0739548955362116	0.07635289599982928	0.1756300518952884	0.006474358023473493	0.17460066630115478	0.07635289599982925	0.1756300518952884	0.006474358023473495	0.2856030871736323	0.04552352430462383	0.11089592108868086	FALSE	FALSE	FALSE	FALSE	v4ASV2885	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Salegentibacter
d07f31f468180b938e2b7bab251c5187	0.4122529825057644	0.12460030944370042	1	FALSE	0.028838274487051663	0.03923925717313146	0.10184196872295512	0.0036520723850102113	0.017052308832640493	0.03923925717313146	0.1018419687229551	0.003652072385010212	0.08620260333222528	0.032891904971112884	0.06993460563976349	FALSE	FALSE	FALSE	FALSE	v4ASV10437	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia
fdb65b1a29c838f0fa099eaffda26447	0.3861698864910047	0.11383116092895475	1	FALSE	0.12881475602879078	0.11992068229341735	0.03353239833578492	0.09441306431872876	0.025869564694780717	0.11992068229341735	0.03353239833578491	0.09441306431872877	0.07649117949482213	0.0202925250898295	0.09517031935032669	FALSE	FALSE	FALSE	FALSE	v4ASV541	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_Acidimicrobiales
80df36e792403b807bd216d8f766bbcd	1.3019429004037262	0.5426564658388389	1	FALSE	0.11136817149827816	0.15007142845311816	0.008719045973805213	0.042772360022116936	0.15404363713526306	0.15007142845311816	0.00871904597380522	0.04277236002211694	0.2256001719204448	0.09930790938124179	0.03528379048210524	FALSE	FALSE	FALSE	FALSE	v4ASV9281	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter
8bcc5db72e94953e9a739127437ff47f	0.42910046419879755	0.13166492329791613	1	FALSE	0.10672260804418482	0.09169192239985556	0.0397332914458901	0.03914399120551434	0.030154040521856915	0.09169192239985556	0.0397332914458901	0.03914399120551434	0.10650765494432557	0.19030354724066043	0.024914465953344362	FALSE	FALSE	FALSE	FALSE	v4ASV5193	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae
0d0cf68eeecafea2a790afee24c2ffed	2.398992887782089	0.9876442477386628	1	FALSE	0.07200552872406252	0.11256009529653731	0.2791843556478242	0.04883215521282646	0.20543345071211894	0.11256009529653731	0.2791843556478242	0.048832155212826425	0.3270919789481506	0.09987772658911603	0.08399766187898153	FALSE	FALSE	FALSE	FALSE	v4ASV1313	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
b6607d87f21f189cc45184ced772a14c	1.3626898357338366	0.5713934718200069	1	FALSE	0.1327009940922751	0.20755852319961732	0.022330611480251426	0.12894086723156556	0.1611682898552317	0.2075585231996173	0.022330611480251426	0.12894086723156553	0.17277936384878279	0.033482685739392413	0.09456745173061361	FALSE	FALSE	FALSE	FALSE	v4ASV11585	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__MBAE14; f__MBAE14; g__MBAE14; s__uncultured_bacterium
dd1229a93c1de5954ff7cf8d2ae38c61	3.6526978421640597	0.6029820115282084	1	FALSE	0.1363987418793807	0.08979570287712878	0	0.021593047110296762	0.06457593985552784	0.08979570287712878	0	0.02159304711029676	0.08005313140899384	0.09358209723226708	0.1127463464814836	FALSE	FALSE	FALSE	FALSE	v4ASV5777	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium
591e0d19c20e095a204ee8f8522bec8e	8.265930764006301	0.08164768547824379	1	FALSE	0	0	0	0.006410105800420839	0	0	0	0.0064101058004208365	0.03576909387553542	0.05446890701307479	0.11193344024822365	FALSE	FALSE	FALSE	FALSE	v4ASV2742	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__uncultured_bacterium
40d8b94d393e1ed178a10b00d9136fb5	1.4515965306413854	0.6130279642800078	1	FALSE	0.15435217419914024	0.15331799685584363	0.06047632692283008	0.17567602325357792	0.12322923990278481	0.1533179968558436	0.06047632692283008	0.17567602325357795	0.053253539628219874	0.02345759970864484	0.0828458703304904	FALSE	FALSE	FALSE	FALSE	v4ASV2485	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita
3d91af01106d9bb51fa2b5cf797f498f	2.146423313379336	0.914843500595347	1	FALSE	0.01479318573859917	0.0488910313739217	0.10294021539165293	0.10223444887291389	0.07678803171225831	0.04889103137392168	0.1029402153916529	0.1022344488729139	0.05913919673418115	0.2071705270611838	0.03476747037807338	FALSE	FALSE	FALSE	FALSE	v4ASV10487	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea; s__uncultured_gamma
1037134b4a3b229b41b2d2591d5bb850	8.748566556142361	0.06565506365301596	1	FALSE	0.03406212689756163	0.02808674222425305	0	0.05547076348815882	0	0.028086742224253038	0	0.055470763488158804	0.07596361290785313	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV11905	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__uncultured
b847966f61866aeab72e14b63cd40b2c	0.8088650778168209	0.30530906034703936	1	FALSE	0.029437346086834446	0.021620529665635563	0.05799193278541971	0.0024377039026154926	0.03404780142635303	0.021620529665635567	0.0579919327854197	0.0024377039026154852	0.08664056778069044	0.024122226064650355	0.04881105473796404	FALSE	FALSE	FALSE	FALSE	v4ASV2522	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquibacter; s__uncultured_bacterium
a2dcd0723e492fdc61f1dc86f854793b	1.711400312708878	0.7311955469191719	1	FALSE	0.0671049061395344	0.05465916003443011	0.013902634503361166	0.03411581607229218	0.013058980895742313	0.054659160034430096	0.013902634503361207	0.03411581607229218	0.04432964873552715	0.020838906141992585	0.054005009831738046	FALSE	FALSE	FALSE	FALSE	v4ASV11681	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae; g__Aliikangiella; s__uncultured_bacterium
f53483238ed84684a330c44c4ec99ee9	9.706025337056595	0.04247529938935516	1	FALSE	0.1205249727230569	0	0.011115886484300388	0.002772599512802621	0	0	0.011115886484300388	0.0027725995128026278	0	0.10897129796511162	0.010559760618567095	FALSE	FALSE	FALSE	FALSE	v4ASV5590	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
cca127f36924767407f40c3cb8736b1c	2.2182637902767857	0.9432801218627518	1	FALSE	0.15684585977166254	0.15492006323020432	0.29784521332303315	0.26904476872796196	0.05794578528413536	0.15492006323020432	0.2978452133230331	0.26904476872796196	0.06508727064861222	0.05879668345152772	0.15501484755490696	FALSE	FALSE	FALSE	FALSE	v4ASV12343	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__uncultured_bacterium
6f940527aaa2ed03f71a23516b104060	6.022628018111123	0.22102899539481446	1	FALSE	0.22571551018489908	0.3739895063100543	0.08574459796933043	0.0379317362186109	0.3157751098280329	0.3739895063100543	0.08574459796933047	0.037931736218610894	0.1641546078577893	0.23230689653164643	0.020976760686656448	FALSE	FALSE	FALSE	FALSE	v4ASV2926	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
d4d785c3d22dbf88150abb68ec7d73d1	1.1982910520013712	0.4931715657752631	1	FALSE	0.12720003547450026	0.07243644293441465	0.036686414183547754	0.03740667196870602	0.055929092186845615	0.07243644293441465	0.03668641418354775	0.03740667196870602	0.152066044703249	0.026902429106939758	0.0567173626865094	FALSE	FALSE	FALSE	FALSE	v4ASV9179	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Litoreibacter; s__uncultured_bacterium
4bdc65d515379152e47c1ce9c9bb657d	0.8040568947170305	0.303007132818128	1	FALSE	0.03852784897757387	0.06938896136547294	0.011156522888010317	0.006367822458363527	0.01947280849837285	0.06938896136547289	0.011156522888010317	0.0063678224583635255	0.062460534562062506	0.03683381009012934	0.004115545186379816	FALSE	FALSE	FALSE	FALSE	v4ASV12293	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
4b6dc15becb21abde6cb11013d98e0e1	0.7360530269563508	0.2706141828288887	1	FALSE	0.10690855849318026	0.1487588689213982	0.08066675174781147	0.034750296934505015	0.02642884801493511	0.14875886892139822	0.08066675174781147	0.034750296934505015	0.1984070907015613	0.05860414161857619	0.08875963074759217	FALSE	FALSE	FALSE	FALSE	v4ASV10246	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Oceanimonas; s__Oceanimonas_sp.
ee77ba3ebcd624dd3ec11fd42545f7fe	13.370250209986073	0.007801283619651966	1	FALSE	0	0	0	0	0	0	0	0	0.2502883795097487	0.011700421893893562	0.14638858851328906	FALSE	FALSE	FALSE	FALSE	v4ASV10462	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea
ef472570d3183d0957b9f146c509e392	3.6860833126673622	0.5948349984596167	1	FALSE	0.06915305728452338	0.031196559207550347	0.003998835269371539	0.049035573312855366	0.025321371193446053	0.031196559207550344	0.0039988352693715165	0.049035573312855366	0.08733291444637933	0.025638645128867172	0.027831243463046555	FALSE	FALSE	FALSE	FALSE	v4ASV12022	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter
3a4fcd7cdd1a867a451079c394a2cf06	8.744899336550374	0.0657641752797318	1	FALSE	0.22247055553113176	0	0.1694324969118658	0.16999033118778	0	0	0.16943249691186585	0.16999033118778004	0.39133633582485794	0	0.4703001563654844	FALSE	FALSE	FALSE	FALSE	v4ASV12264	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium
61541b3b2f15fe6656911033930a9216	9.145068299017488	0.05484605421457157	1	FALSE	0	0	0	0	0	0	0	0	0.2097980981636572	0.027147017079192436	0.08977145478462766	FALSE	FALSE	FALSE	FALSE	v4ASV11132	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae
fbfd671cde683a14b0185afd226faf2d	1.6530677749133227	0.7051643995086068	1	FALSE	0.08900217071683333	0.111803197194472	0.03027139659541368	0.012710128719184982	0.13940323128600515	0.111803197194472	0.030271396595413672	0.012710128719184975	0.25330220024374617	0.04729621182803655	0.04865833084922241	FALSE	FALSE	FALSE	FALSE	v4ASV12191	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Leucothrix; s__uncultured_bacterium
e424981624fea277af96d614489b5bc0	2.3242323532092644	0.9842109331322961	1	FALSE	0.21817128902396485	0.33028102764406203	0.05669210387885979	0.10551268690662541	0.3696107868641804	0.33028102764406203	0.056692103878859784	0.10551268690662541	0.5178988646532368	0.06238988128156877	0.2299175567848658	FALSE	FALSE	FALSE	FALSE	v4ASV6703	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_planctomycete
60395c43922123f990a097c0d075c6df	0.7833937024456622	0.29313044494177337	1	FALSE	0.10232497937573971	0.1222629264778271	0.0984530034730121	0.006412507902814653	0.00505958131643375	0.12226292647782706	0.09845300347301211	0.006412507902814663	0.09865381202517927	0.06512672873010629	0.04802334667061275	FALSE	FALSE	FALSE	FALSE	v4ASV2219	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_bacterium
24a45786e404fcef631d622aa4e3b734	2.4137470695890983	0.982161480775427	1	FALSE	0.09689560098151692	0.09748511682271233	0.004966801696281642	0.022026072704568554	0.0062557924065656115	0.09748511682271234	0.0049668016962816745	0.02202607270456856	0.08543049418049865	0.0738119285986912	0.01222349525948592	FALSE	FALSE	FALSE	FALSE	v4ASV12002	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter
e74e76896da5ea690c0b937f24298ba8	15.289779174839445	0.0031700672638744535	1	FALSE	0	0	0	0.05859701864669555	0	0	0	0.058597018646695496	0.10008893659170331	0.09166575250781636	0.018912701297851758	FALSE	FALSE	FALSE	FALSE	v4ASV10410	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae
0d938084da98dc9696b582c1a2fff70f	0.5743365576257332	0.19543706846387746	1	FALSE	0.06100046618996928	0.10312215350906691	0.17535125215972217	0.015758636409647947	0.1087130100313957	0.10312215350906691	0.17535125215972217	0.015758636409647947	0.32218646046298555	0.06823212378555094	0.1634191813005782	FALSE	FALSE	FALSE	FALSE	v4ASV3140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group
02c1d8cf95a92444b559f679c92083b5	1.2431422845510132	0.5146466416411571	1	FALSE	0.049239394708800434	0.00840083217788228	0.002053583831287527	0.06711442832783049	0.05933206877335266	0.008400832177882277	0.0020535838312875265	0.06711442832783047	0.010284834977981383	0.08906639990992374	0.06649757570498468	FALSE	FALSE	FALSE	FALSE	v4ASV683	d__Bacteria; p__Bacteroidota; c__Bacteroidia
562e8db1274d5a2796d717240f3a9b7b	12.237250614770613	0.013226185636393262	1	FALSE	0.28624673983016374	0.5012713393774726	0.2124523366723417	0.13661976457348235	0	0.5012713393774725	0.21245233667234167	0.13661976457348235	0.11667191311061459	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV832	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Marinifilum; s__uncultured_bacterium
113a6c48391bd021fe4b7049623f5a15	15.171360835123078	0.0033518261639956313	1	FALSE	0	0	0	0	0	0	0	0	0.07409867399522249	0.007969729399724122	0.07319817764414964	FALSE	FALSE	FALSE	FALSE	v4ASV7769	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_Alphaproteobacteria
57e9e734fab3c9f3ce4c2858ceb4488c	1.2329132584139473	0.509756689278676	1	FALSE	0.1088050340560671	0.1732896363133824	0.05127420745089494	0.038051849911430805	0.15196714954835494	0.17328963631338237	0.05127420745089494	0.038051849911430805	0.302452424928017	0.07065772343762147	0.09517572219722673	FALSE	FALSE	FALSE	FALSE	v4ASV1013	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_gordonii
ed0dafbf9c6d462ec77e8f502d3cc2b9	1.412220125747036	0.5946544350758682	1	FALSE	0.06083239144182165	0.07979739841258682	0.3120735553161575	0.1228891083867102	0.09200651993647127	0.0797973984125868	0.31207355531615744	0.1228891083867102	0.16200643572964676	0.022243490878880456	0.08852638228865431	FALSE	FALSE	FALSE	FALSE	v4ASV5709	d__Bacteria; p__Myxococcota
b60ce73a10cfdef36f3781eb9f7f28b1	3.5265670291098026	0.6346655551994407	1	FALSE	0.030507933259439696	0.04004127284155254	0.09047126375873837	0.08701455117907696	0.06385086023968434	0.04004127284155257	0.09047126375873836	0.08701455117907694	0.20402086760465238	0.07010142346166551	0.11621383251759447	FALSE	FALSE	FALSE	FALSE	v4ASV9214	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudophaeobacter
39d59a02a2163e6087d1e4baae9a5be8	0.6082418582897767	0.21091395320032214	1	FALSE	0.14692714805834595	0.15152318672542991	0.17345680455944926	0.027686724886263985	0.21327499502033467	0.15152318672542991	0.17345680455944926	0.02768672488626399	0.5077191029742009	0.07317985685812887	0.18327033221488584	FALSE	FALSE	FALSE	FALSE	v4ASV2776	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda
eae853092f0672e249a88a20ca6fbe78	8.108155385669495	0.08765710374907423	1	FALSE	0	0	0.11831310198920039	0	0	0	0.11831310198920039	0	0.1122666656121044	0.029402817050846054	0.021006587146544766	FALSE	FALSE	FALSE	FALSE	v4ASV4622	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus
c419bdd478c75185d3eed84597409a97	4.3717209305420175	0.4480437633398109	1	FALSE	0.002756265492146532	0.004388683886528642	0.1975819933772864	0.05290760374027979	0.12368111683163284	0.004388683886528647	0.19758199337728644	0.0529076037402798	0.1621684615395986	0.07846172569388904	0	FALSE	FALSE	FALSE	FALSE	v4ASV10526	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Algicola
dd2de490c7808a3437ae3b89a1f49b0b	1.6486262571043666	0.7031698355945628	1	FALSE	0.2196640328687942	0.11098546758922742	0.028994607372026034	0.04903189334985132	0.010212755874888778	0.11098546758922741	0.028994607372026086	0.049031893349851335	0.10182406304872903	0.01194408121334774	0.038189571213622424	FALSE	FALSE	FALSE	FALSE	v4ASV3597	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium
e2531551fb65dcf026de4872d970a7b6	1.7348372780477814	0.7415667065896733	1	FALSE	0.04856467635263834	0.09494054931353792	0.11702918391987677	0.049136839944248535	0.0072592151564493225	0.09494054931353786	0.1170291839198768	0.049136839944248556	0.12635286315483785	0.03988311913475386	0.028350871536858877	FALSE	FALSE	FALSE	FALSE	v4ASV11456	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella
0d83729d625123fa5a5fa75e0977b803	6.8073178518379205	0.15659897939585496	1	FALSE	0.23413670076907833	0.23080981715838036	0	0.04496895576355449	0.20042038328139186	0.2308098171583804	0	0.04496895576355449	0.04532158698184363	0.10669876734250797	0	FALSE	FALSE	FALSE	FALSE	v4ASV2336	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
5c82d7c9f6ca8d7ab5b541c6707d156e	5.389521879168037	0.2907955945982805	1	FALSE	0.08785371928743739	0.012165138991807196	0	0.11101810854665982	0	0.012165138991807184	0	0.1110181085466598	0	0.10031074017019474	0.12068012663777096	FALSE	FALSE	FALSE	FALSE	v4ASV598	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae
795c9cd0cf1512161064aef6e6e69d11	6.6152440465666125	0.17045339512919683	1	FALSE	0.26845420191574026	0.23216547142100183	0	0	0	0.23216547142100183	0	0	0.23905126263405954	0.12481231747523636	0.05461652849378101	FALSE	FALSE	FALSE	FALSE	v4ASV11892	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Thalassolituus
3913322f5db083db7d9c66450a46202b	1.8590232538914606	0.7956483977172999	1	FALSE	0.04509858589690364	0.03355581656824137	0.3835363659689629	0.04533870438295551	0.4302559905794988	0.03355581656824137	0.3835363659689629	0.04533870438295552	0.5693900933487138	0.10610069331478182	0.1767310021209471	FALSE	FALSE	FALSE	FALSE	v4ASV6181	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_Flavobacterium
a938f12dcc42d6c47cc4e3a1a66599f2	0.9764488268223187	0.3860992303976065	1	FALSE	0.062313798792193995	0.09726268070099199	0.02215519135060043	0.005406162521116771	0.09662505482935911	0.09726268070099203	0.02215519135060043	0.005406162521116788	0.15305892040860633	0.05042086881276754	0.030084966301615935	FALSE	FALSE	FALSE	FALSE	v4ASV8925	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
f309bb9c8beed3e960376f5bd83263da	0.28099007841543117	0.07287367201242932	1	FALSE	0.08044901921663933	0.04340664760181412	0.041345146952743786	0.006683820521345101	0.00840181648742696	0.04340664760181412	0.04134514695274379	0.006683820521345102	0.0629910248948747	0.06493082183262822	0.04040245225956305	FALSE	FALSE	FALSE	FALSE	v4ASV2702	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Kordia
5cc304ab2c95d7927e9f45c40501f652	0.5115905186880709	0.16732450874085644	1	FALSE	0.05780913581518064	0.020016666606523275	0.1069230884189276	0.007212688305017162	0.08692724095506082	0.020016666606523275	0.10692308841892763	0.007212688305017162	0.178744964236021	0.03484992854758453	0.07500756922218625	FALSE	FALSE	FALSE	FALSE	v4ASV3480	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_organism
795371c8eb6d037a885b52a1b6c21f8f	1.5569825918766924	0.6616348556917854	1	FALSE	0.06555989767722334	0.07748688115605927	0.17138005068099224	0.0047902107769031395	0.008271200243942432	0.07748688115605931	0.17138005068099224	0.004790210776903138	0.15470282552444964	0.060316743469065466	0.11325273488731058	FALSE	FALSE	FALSE	FALSE	v4ASV2394	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
6fe873be962f0597181613ee606dd826	4.047380733154182	0.5127862195586491	1	FALSE	0.11954026308491385	0	0.015601996487338492	0.020643092707300977	0.09408849614127654	0	0.015601996487338494	0.02064309270730098	0.07040295671613978	0.036076156686040924	0.003276291204194646	FALSE	FALSE	FALSE	FALSE	v4ASV773	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_Bacteroidaceae
ca52c20d2c83b9c0fee7adb8f84a48c5	60.426660386713166	9.530560473497872e-13	4.3268744549680336e-10	TRUE	0	0	0	0	0	0	0	0	0.05776730764768792	0.01936758305782986	0.011410124163993859	FALSE	FALSE	FALSE	FALSE	v4ASV2446	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
f6d74ecd8a1d5b05fe0451d0dd9247c2	15.478951710082958	0.002899792446191342	1	FALSE	0	0	0	0	0	0	0	0	0.0797462406898802	0.017457946334331297	0.025363833727568254	FALSE	FALSE	FALSE	FALSE	v4ASV10555	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas
effec9fb13823fbb727394dd686fec20	4.899619527911888	0.358593599931534	1	FALSE	0.17244285144186725	0	0.049656836803443766	0	0.12706017465523506	0	0.049656836803443766	0	0.053324084826104255	0.02306410080180724	0.006318023741805967	FALSE	FALSE	FALSE	FALSE	v4ASV9139	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Halocynthiibacter; s__uncultured_bacterium
7f9ca21879484a33c2e17f1e38eb1c59	1.453228878084226	0.6137872587947921	1	FALSE	0.04635495216912751	0.08213047484451125	0.11986821154160013	0.04969474000990573	0.04809154490359712	0.08213047484451125	0.11986821154160013	0.04969474000990572	0.10284422924613645	0.023226523553311045	0.20639222411792965	FALSE	FALSE	FALSE	FALSE	v4ASV10622	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__Arenicella
8bad33e83a6f67cea500d3ae2fbe4cbc	0.07693416392955622	0.011092414590112048	1	FALSE	0.04955400441679502	0.05922396611019237	0.01865089757729661	0.007167977636601502	0.01379458010618997	0.05922396611019237	0.018650897577296602	0.007167977636601503	0.09803178252130554	0.04067312722348577	0.02315144524150861	FALSE	FALSE	FALSE	FALSE	v4ASV2407	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
